title,place_id,dine_in,takeout,delivery,drive_through
Restaurante Taste and See,ChIJ59rYAkhXzpQR_WUz17PqbdY,True,True,False,False
Bráz Trattoria,ChIJUfTyZDBXzpQRoEWJ8qAGaFk,True,True,False,False
Trio Dezenove,ChIJM9FgeDhXzpQRzrEJLu0CVgo,False,False,False,False
U!MANO,ChIJwWlGY01XzpQR5z4NkrbptkU,True,True,False,False
Armazém da Fazenda Atlântica,ChIJhTlYWjFOzpQRRAYk3SMaLCU,True,True,False,False
"Fornalha Restaurante, Cantina e Pizzaria",ChIJKf-eENJRzpQRQg9GZIGia9w,True,True,False,False
Issho Restaurante Japonês,ChIJMc6aI6pQzpQRln13YRvQC8g,True,True,False,False
Padaria Santa Marcelina,ChIJHZoiU6JQzpQRckTyrTZt24k,True,True,False,False
Nakka,ChIJS2Erk2dXzpQRiV0aemylANY,True,True,False,False
ROOFTOP PAULISTA,ChIJPSdwk0pZzpQRJa6nigia0Yw,True,False,False,False
Outback Steakhouse,ChIJk7VMh6lbzpQRhhAX_rn9FAg,True,True,False,False
Carat Restaurant & Lounge,ChIJU5sgdJtZzpQR34ueQQ2knHk,True,True,True,False
TARAZ,ChIJAcPYYpFZzpQRiiypxRzeek0,True,False,False,False
Doceria Leva Mais um Doce - Santo André,ChIJG_sHpNBCzpQR9aa__RA1wug,False,False,True,False
Doceria e Bistrô Baiana Bombom no Tatuapé,ChIJSUNAQdhfzpQR75YtYyTZlyA,True,True,True,False
Sodiê Doces Vila Andrade,ChIJs8vuF0VRzpQRXKKyqO5FYno,True,True,False,False
Home of John and Maria Parties (Unit 1),ChIJjawRZubjmwARRvt9qwe_0vw,True,False,False,False
Bistrô Thahê,ChIJdR3yKFENz5QRugiE3E3fTsw,True,True,False,False
Mercearia Anos 30,ChIJv3IKFJvj3JQRJVgojXzsZSQ,True,True,False,False
Sodiê Doces,ChIJp78MV25YzpQR3Lus9LbDpMk,False,True,False,False
Sodiê Doces (Jacarepaguá - RJ),ChIJM9qXYlbZmwARNPWuv1imZLs,True,True,True,False
Sodiê Doces,ChIJyyNBOv3j3JQR-Pdxpd-jQ4A,True,True,True,False
Concha Doce,ChIJCyyOT9rQmwAR26m5tY-y3Yk,True,True,False,False
Momo Floresta,ChIJpUjd5x2apgAREz8RUvfxOJc,True,True,True,False
Sodiê Doces,ChIJHxUfL7xbzpQRITgNMhTAdP8,True,True,True,False
Sodiê Doces,ChIJxzuuLQhnv5QROonYvN2TDJE,True,True,True,False
Happy Party Doceria,ChIJiZvezO3IyJQROT_UVnOVYds,True,True,True,False
Doce Sabor,ChIJVcSypcVMmAARSIhzzc4NFzs,True,True,False,False
Sr.Glutton,ChIJVcCdmUL_zpQRK432Hb-4lRE,True,True,False,False
Sodiê Doces,ChIJoWqzuciKzpQRcZAn8O0ksEw,False,True,False,False
Aurora Comida da Fazenda e Rodízio de Pizza,ChIJ3Vptz8G7yJQR1mMVhtOVqIc,True,True,False,False
Lulelê Rodízio de Comidas de Festa,ChIJRW_aMglnmQARmas5sv5AMGk,True,False,False,False
Sodiê Doces (Tijuca),ChIJF14D4lF-mQARoj4-V5_xi6U,True,True,True,False
Sodiê Doces,ChIJ47QeAO--uZQRncWkA55tfzg,True,True,True,False
Sodiê Doces,ChIJ96Dq7d-WpgARpqfqcaI7QS8,True,True,True,False
Sodiê Doces,ChIJ4e6TPm_DmwARXpVta09HIiI,True,True,True,False
Kidagosto Restaurante e Pizzaria,ChIJfylJkcWQpgARBl7kTkWuJes,True,True,False,False
Sodiê Doces Votorantim,ChIJExTr0RKKxZQRwZRxOQ9jQPQ,True,True,False,False
Anymanya Rodízio Comidinha de festa,ChIJIymHq3rfmwAR7193NyGG5g0,True,False,False,False
Bacio del Nonno Pizzaria Rodízio,ChIJU-2u-EtXzpQRiwRMgVXP9KQ,True,True,False,False
Faenza,ChIJhQ09DVDVmwARFQVAqFtEILg,True,True,False,False
Sodiê Doces Itanhaém,ChIJ5RlXpILV0ZQRR-FTNmL_Wnk,True,True,True,False
Mega Rodízio Papadelli,ChIJoQt34KSv3pQR5Z___5tB1Ig,True,True,False,False
Pizzaria Três Irmãos - Av. do Café Famoso Rodízio De Pizzas 🍕,ChIJjVRMzmG-uZQR38s0wfYPpQ4,True,True,False,False
Dom Signori Rodizio,ChIJw2cnhYnj3JQRB8KG3tyZPZM,True,True,False,False
"Mr. Cheney Cookies Vila Olímpia: Cookies, Sobremesas, Cafeteria, São Paulo SP",ChIJS7-5BUhXzpQR7HRRbfBRzM4,True,True,False,False
Santa Coxinha,ChIJVStLKGpczpQRXrUt5-l2Hrw,True,True,False,False
Mansão da Pizza,ChIJMYjT895bzpQRGrkmqFJW8lk,True,True,False,False
Rodizio De Massas,ChIJ-UMe9u1imQARdLLuCRp4g0o,True,True,True,False
Conde Gourmet,ChIJOdFEDUZ-mQARKxtUEHoxjz8,True,True,True,False
Pap'Açorda Restaurante,ChIJ_5OSjLLVmwARfIAO2yVuFrY,True,True,True,False
"Mr. Cheney Cookies: Cookies, Sobremesas, Cafeteria, Santo André SP",ChIJCQpmp7tDzpQRWDUhvcDfaeo,True,True,False,False
30 Sabores,ChIJZZnTiYh_mQARI_oBsIHPN1c,True,True,True,False
Cia do Pastel,ChIJDd7jyozj3JQRHbI3p04QE0g,True,True,False,False
Astral Bolos,ChIJ4yeX2R8xz5QRzeI_jXinpZM,False,True,True,False
Só Rodízio Pizzaria Papadelli,ChIJJ8vdlC-x3pQRO4_OWHAZc90,True,True,False,False
Donna Margherita Carandaí,ChIJTbIJTOmZpgARYx18eafboV0,True,True,False,False
Rodízio De Petiscos,ChIJufoKdAt-mQARELlsbgceA4s,True,True,True,False
Dueste - Tempero em Família,ChIJgW0-vSeLxZQRuu1qhXZ4ZHo,True,True,False,False
Cantinho do Pastel,ChIJI3fWGnKtvZQR2BQ_Ztgbv2I,True,True,False,False
Happy Festa - Taquaral,ChIJf05T8cfFyJQR17EpTxZdq3w,False,True,True,False
Restaurante e Pizzaria Tortilhão Guarani,ChIJ_dk6EIxRzZQRWmb8h5b17KA,True,True,False,False
Ambaí Hall,ChIJu-pyrINnmQAR4PWNLCQl_LU,True,False,False,False
Matheus Sant'Anna Patisserie,ChIJMRrhYD_RmwAR7yyzXJbfQHI,False,True,False,False
Pizzaria Bravo,ChIJPcRineQDzpQRsghAeoZETJ4,True,True,False,False
Pizzaria Villagio,ChIJtd2VwepezpQRExCP498vYBY,True,True,False,False
Jiló na Manteiga,ChIJ0yXOeePYmwARyfVo5YXY-dY,True,True,False,False
Pepperoni Pizzas e Massas,ChIJedRnySXX7JQR1XrD25CAaoE,True,True,False,False
Pizzaria Mila,ChIJ5Q2w8vfQ7JQR4JStPELP4J0,True,True,False,False
Restaurante Graça da Vila - Cascadura,ChIJjaj_7i59mQAR9pTpfmW-C5U,True,True,False,False
Pizzaria Skulaxo - Rodízio e Esfirra,ChIJ3W-XPLTfmwARVFnZE1JYQBE,True,True,False,False
Pizzaria Dom Lucas,ChIJvUjh7u5bzpQRIp1ZgdwQCSU,True,True,False,False
Rodizio Japonês,ChIJ4Wg7JGpXzpQRsNx_WSyRzzY,True,True,False,False
Requinte Pizzaria e Restaurante,ChIJtXhYxDlezpQRtwXGO_OMYYo,True,True,False,False
Gatto Pizzaria,ChIJPdpW6RnZmwARFtprIoxB5TY,True,True,False,False
Restaurante Rodízio do Vale,ChIJ0wPYoo9XzJQR_lgsmD122pU,True,True,False,False
O Granulado,ChIJm2JZvPSXpgARQ45k6_Yqt1g,True,True,False,False
Planeta Doce,ChIJfc_k2rAdzpQRVD3gwyiLAvg,True,True,False,False
Dom Hélio,ChIJYUFZTo3cmwARvldkotGvYqU,True,True,False,False
Tachão de Ubatuba,ChIJ1eoNhytSzZQRoBdZyd7nYek,True,True,True,False
Padaria Brasileira,ChIJRQqipetCzpQRlQQTaygIOeQ,True,True,False,False
Doce Tempero,ChIJ7fy-Ah4ZyZQR0nwyT1z5_W4,True,True,False,False
Requinte Pães e Doces,ChIJdRx1FUhezpQRMxbkpC3XlLs,True,True,False,False
City Bread,ChIJTyCSz1D1zpQRMhrnlbkrWf4,True,True,False,False
Micheluccio Pizzas Sorocaba,ChIJ2exF9ZaKxZQRQoHvLig9Qks,True,True,False,False
Como Pizza - Rodízio de Pizza,ChIJk-eDlS6rz5QRHNIlpDKyzpc,True,True,False,False
Padaria Brasileira,ChIJbaZYhIdBzpQRJ3Oafmuo9b4,True,True,False,False
Nanica Leblon,ChIJTfmFCKjVmwAR0JDl8VgsUlk,False,False,False,False
Restaurante Bollogna,ChIJweBdsrNE65QRJ-8Yg4hd-sQ,True,True,False,False
Doce Mel Doces,ChIJO5uqdFX5zpQRuua8S6LsE0g,False,False,False,False
La Coccinella Pizzaria,ChIJ2WtTO7F9mQARiubZgXT6oig,True,True,False,False
Ellen Café and pastry shop,ChIJX3131ShSzZQR2kzIMFW8Rjg,True,True,False,False
Tudo na Brasa,ChIJWx1h9UqRpgARg6VjfW_Bj-Q,True,True,False,False
Santa Helena Cozinha Multicultural,ChIJcVIs0DfYzZQRtFDnB-Fq-bA,True,True,False,False
La Basque Curitiba - Crepes & Sorvetes Premium,ChIJO94naPHj3JQRRG_BgO9UppY,True,True,True,False
Pizzaria Renascer,ChIJIUOoBBOZyJQRBGks3YPGYqk,True,True,False,False
Mahana Bakery,ChIJszdwdIAmz5QRY6CteHU1DjY,True,True,True,False
Restaurante Recanto Gaúcho,ChIJiQOk1ObjmwARCrnaTYcQCgI,True,True,False,False
João do Grão,ChIJdbXIMq6qz5QRxRln5Tz__RI,True,True,False,False
Casa da Pizza,ChIJc9V9lDFOzpQRNlK86RWxmyA,True,False,False,True
Pizzaria Fratelli Basilico,ChIJERpG_ulRzpQRyvwQPWWGjrM,True,True,False,False
Babbo Sorocaba Pizzaria e Choperia,ChIJL-q4XxVgz5QRUbv6aczOmMQ,True,True,False,False
Pizzaria Zebu Rodízio de Pizzas e Massas,ChIJ3-j5MsrRupQRFzO0unww9lE,True,True,False,False
Água Doce Cachaçaria - Americana,ChIJpzjVeCKbyJQR1SbLBVI0F8A,True,True,False,False
Alessa Lourdes,ChIJcf99_WGXpgARiU_PaplXaJo,True,True,True,False
Iracema Pães e Doces,ChIJW0vQDhVYzpQRcV4Ner86ERM,True,True,False,False
Kazu Cake,ChIJ_y_5xS1ZzpQRPB35KqOeEvY,True,True,False,False
Sodiê Doces,ChIJ-_xCNmBUzpQRxB23pTa7urE,True,True,True,False
Holy Crepe - Pinheiros,ChIJMf5tOHVXzpQRzrkB_rKz3CA,True,True,False,False
Pizzeria Mamma Concetta,ChIJh-7024dezpQRnUOWEgFQ5B0,True,True,False,False
Sodiê Doces Bonfiglioli,ChIJ18wyqntWzpQR0Pimey7KVaI,True,True,False,False
Mourisco Pizzaria - Rodízio,ChIJT3rtP_lQzpQRlyOk23-GH8U,True,True,False,False
Bety Doces,ChIJZcDNuVFYzpQRNWwnLRUM2dQ,True,False,False,False
Calçadão Urbanoide,ChIJs5HmrMxZzpQRYc8UXvpdA-s,True,True,False,False
BurgUp! Hamburgueria,ChIJi-gRT1xWzpQRASIhGz_uXKE,True,True,False,False
Zi Tereza Di Napoli Jardins,ChIJYzdwcdBZzpQR1blYxSAjz98,True,True,False,False
Nestor Pizzaria Gastronômica,ChIJ65TYQxVczpQRarOpRqfOwO4,True,True,False,False
Kazza Bar e Restaurante,ChIJscwl8mBZzpQRxiXz-S1z1ks,True,True,False,False
La Gula Brigadeiros,ChIJXXlayrVwtaURsRyAoYcQMbs,False,False,True,False
Bologna,ChIJjdX79UpYzpQRsAEHeYfmCp4,True,True,False,False
Bakery São Domingos,ChIJ_ShTQbNZzpQRiwM1Uoysph4,True,True,True,False
San Luti,ChIJx04IM8tZzpQRFIIltRmT7z8,True,True,False,False
Charles Pizzaria Grill,ChIJwbRNNF5bzpQRCqDZ7fCdiHc,True,True,False,False
Central Park,ChIJozSGA2n4zpQR30AyST3QDTU,True,True,False,False
Balacotaco Mexican Food,ChIJH8jHwFJZzpQRbz22DXcvtGE,True,True,False,False
Padaria Galeria dos Pães,ChIJyRb7ENZZzpQR2QbqPYdsNL4,True,True,False,False
Empório do Pastel,ChIJ4ZJayC_5zpQRvSDYPRvyvY4,True,True,False,False
Cenoradas,ChIJ54zK3qFXzpQROe58hw_6-80,True,False,True,False
Golden Grill & Pizza,ChIJR9_ewTFOzpQR2tdP8jtkqJI,True,True,False,False
Sodiê Shopping Penha,ChIJde5t06VfzpQRuILb27ZT_cA,False,True,True,False
HOLY CREPE - SANTO AMARO,ChIJjRnChspRzpQRwz6au2gEofY,True,True,False,False
Pastifício Carasi,ChIJS8W1mUpZzpQRRAoAr3tWOjE,True,True,False,False
Taberna Gaúcha Churrasqueira e Pizzaria,ChIJp9ozLFdYzpQRe3HLKUUNhU4,True,True,True,False
Pizzaria Bom Sucesso,ChIJxfPq9iBUzpQRMUSX5npRo9c,True,True,False,False
Nicoluccio Pizzaria,ChIJ7US1Zz_2zpQR1qOFOqOxxEc,True,True,False,False
Churrascaria e Pizzaria Colonial,ChIJswQSSYBlzpQRKcL2GtDXG8E,True,True,False,False
Nova Veneza,ChIJRSD-o_xazpQRlJew4ZgJndw,True,True,False,False
Big Boss Hamburgueria - Tatuapé,ChIJZauX2ZRezpQR4xsFtjwz_b0,True,True,False,False
Pizzaria Imperial,ChIJiZpIamxmzpQRV7z2o5aS8nQ,True,True,False,False
Wuhalla Rodizio de Pizza e Restaurante,ChIJZTOklLl7zpQRkB_lQfNvs-8,True,True,False,False
Gigante Burger & Barbecue,ChIJxXYmSbv3zpQRnwxfPAfL72w,True,True,False,False
Pitoresca Pizza,ChIJKfnPkoz3zpQRAfXRjjnOfZM,True,True,False,False
El Caquíto - Comida Mexicana,ChIJa8XxJ4v5zpQRNBpxc5zeVAM,True,False,False,True
Triangulo Grill e Pizza Bar,ChIJBzpSoh_4zpQRG_v_BZwd29M,True,True,False,False
Pizzaria Flor do Limão - zona norte de São Paulo,ChIJbztNYIn3zpQRavw4IAWRwgg,False,True,False,False
Temakeria e Cia Santana,ChIJU3UwrNP3zpQRb20_JWeic74,True,True,False,False
Nakato Sushi Freguesia do Ó - Rodízio & Delivery,ChIJly7IBQD5zpQRjnR3KyIh5Lo,True,True,False,False
Arturo Grill,ChIJnduQqoT3zpQRLOXgPeH9SmM,True,False,True,False
Condessa Brasileira,ChIJw9eut0j4zpQRIzOmgPiloKU,True,True,False,False
Que Pankeka Delivery - Santana,ChIJQwJvs9P3zpQR1Kt4bkm2PaU,False,True,True,False
Fábrica de Love - Bolos & Doces,ChIJ1b6V6AD5zpQRi8Rooialqbk,True,True,False,False
Quero Crepe,ChIJ5VBd__r5zpQRHVDyWhGd9LQ,True,True,False,False
SUSHI CASA VERDE,ChIJKROnoYf3zpQRKjFWc-EMZEg,True,True,True,False
Pizzaria Bom Sabor,ChIJ2XT65ff5zpQRjmcpYgfDjnk,True,True,False,False
Pizzaria Marcoluccio - Pizzaria em Santana,ChIJPVLySdD3zpQRsYFWszqdo1I,True,True,False,False
Tojiro Sushi,ChIJl8w0ykD3zpQRkbJSQJ98snE,True,True,False,False
Hajime Sushi limão,ChIJ4wC9sCH4zpQRdVzYLGRSTe0,True,True,False,False
Pizzaria Oliveira,ChIJ_9RZnPX5zpQRlIee5YcmaYc,True,True,False,False
Pizzaria Monte Vero - Santana,ChIJawaXnRL3zpQRVYX70DgF7jU,True,True,False,False
Bar e Lanchonete Paranapanema,ChIJfUc--_L3zpQRk2OTtphVdhM,True,True,False,False
Mais Burguinho Imirim (ZN),ChIJz5lObA_3zpQRsv2Rsb4BIk0,True,True,False,False
KOYAMA SUSHI LIMAO,ChIJP117tcL5zpQRKEBfm39pFDs,True,True,False,False
Pizza Hut,ChIJ5_AGzD_4zpQR7xHa1CbUtUY,True,True,False,False
Restaurante Japonês - AKA MOMIJI SANTANA,ChIJ-zNARLX3zpQR3XCnYGfXaD8,True,True,False,False
Casa Luso Brasileiro,ChIJq3sEO8v5zpQRVKI9xMB1wqs,True,True,True,False
Pizzaria Zorzanello - Santana,ChIJcaWv0bD3zpQRUBgMrAIh6Gg,True,True,False,False
Dom Capuchon,ChIJZRVkfGz3zpQRghUgTxwi5n0,True,True,False,False
Seki,ChIJ0_njoQ_3zpQRO-j6X-T55J0,True,True,False,False
Pizzaria Sartori,ChIJjwGmhyX4zpQRtrugjq02kM0,True,True,False,False
Ritorno Pizzas,ChIJOxhKHx74zpQRyFJBudJPCzg,True,True,False,False
Сhurrascaria Costelaria grill,ChIJhZdm5On3zpQRnusluS1AuKM,True,True,False,False
La Doci,ChIJxexr4Y_3zpQRJVt7jv2vL-Y,True,True,True,False
Panetteria ZN,ChIJwz0KaLr3zpQRnuyw_RwRsS0,True,True,False,False
Doce Feitiço Rotisseria,ChIJnT3DYcH5zpQRjpg3Ohpa_U0,True,True,True,False
"A Casa do Peixe - Bacalhau, Peixes, Comida brasileira",ChIJj9gFf_H3zpQRxqYMigd19_o,True,True,False,False
Sorrento Pizzaria,ChIJs62Oauv3zpQRZuznOgzcBbM,True,True,False,False
Villas Pizzaria,ChIJiQ0MrLr3zpQReWIp1yGu2l4,True,True,False,False
Amania's Pizzaria,ChIJb63Nil73zpQRSrY7DJ1qN0k,False,True,False,False
Toshiro Sushi 3,ChIJEz1rwHT4zpQREYCnSp7TLZE,True,True,False,False
Pizzaria Da Tolle,ChIJyf0Jxvr2zpQR-ZbG6NTSWxs,True,True,False,False
pizza norte,ChIJM-bh15T3zpQR7OoiQBq5f3I,True,True,False,False
Restaurante e Pizzaria AOPM,ChIJDRkPkv72zpQR05FsnTRBAac,True,True,False,False
Sodiê Doces,ChIJlXe1LO5QzpQReKBBGQabeeE,True,True,True,False
Colher de Mel,ChIJpYzTGzVXzpQRav7uk38ESCw,True,True,False,False
Fada dos Doces,ChIJXS4EUjRazpQRV8kbeuZqeq8,True,True,False,False
Cristal Doces & Refeições,ChIJhee5cChbzpQRaO1B2jbiqnI,True,True,False,False
ATELIE DO DOCE - INTERLAGOS,ChIJf8yX4spPzpQR73wwCK3sfyc,True,True,True,False
Distribuidora de Doces Santo Amaro,ChIJ0aJUYVVQzpQRpPb7fhlSQfk,True,False,False,False
Casa Soffione - Vila Sofia,ChIJxTRyzENQzpQRJxBX8pT7DHg,True,True,False,False
Sodiê Doces,ChIJfUWbxj9PzpQRETP2lw_1WlI,True,True,True,False
Mellos doces Interlagos Sp,ChIJpQtzZ9hPzpQRFOSpHnV9vr0,False,True,False,False
Kroke Salgados,ChIJCxhLwp9azpQRKb7uEkcQ6rE,True,True,False,False
Dona Deôla - Saúde,ChIJMcmkUv5azpQRkFgN9daFZvI,True,True,False,False
"1900 Pizzeira Vila Mariana: Pizzaria em São Paulo, Pizzas, Doces e Veganas",ChIJ0zuA8SVazpQRaGnZGc3EVn4,True,True,False,False
"1900 Pizzeria Moema: Pizzaria em São Paulo, Pizzas, Doces e Veganas",ChIJyQ3cuxBazpQRaNz-GXKM8JE,True,True,False,False
Padaria Caprichosa,ChIJ1dzUw_xmzpQR7FqP4Gx3iRA,True,True,False,False
World of candies,ChIJc-hyDVVczpQRwYs-YWujKt8,True,True,True,False
Sodiê Doces - São Paulo - Jardim Ângela,ChIJZ_YJQUFSzpQRayTENBxGGAo,True,True,True,False
Vai de Pastel,ChIJPzGHK-5RzpQRJuXbGPYKOKQ,True,True,False,False
Confeitaria Marilia Zylbersztajn,ChIJtfvk0_VXzpQRww6_Z5XJVFk,False,True,False,False
Sodiê Doces,ChIJ5axAVCFczpQReNBhoL_sMPo,True,False,True,False
Saldoce,ChIJL3eoEAZazpQRWIXT-iEZLRM,True,True,False,False
Padaria Olivians,ChIJJxor2-1QzpQRT-jizI5Nplk,True,True,False,False
Sodiê Doces (Capão Redondo 2),ChIJ6YgnIaZTzpQRFZuPmQngZWY,True,False,True,False
Sodiê Doces,ChIJV3yiB7JnzpQRQUZMaekmwfo,True,True,True,False
Sodiê Doces,ChIJf-PHWXRUzpQR1CbOFrIhJF8,False,True,False,False
Padaria Bandeirantes 5,ChIJWeJSSQtQzpQRtZ9xmERHoq4,True,True,False,False
La Bella Guty,ChIJldJbuQRRzpQRldMYxo8slSs,True,True,False,False
Conspira Pizza Artesanal,ChIJLeeWa6dRzpQR1hNXs6r8fFA,True,True,False,False
Miguelitto Restaurante,ChIJxcl3GcNQzpQR0F5EkgMPz5U,True,True,False,False
Zi Tereza di Napoli Campo Belo,ChIJi7XoLqJQzpQRPH8RyMSoyKI,True,True,False,False
Tendall Grill Aeroporto,ChIJSfRNQHlazpQR0kI0jXWH7zY,True,True,False,False
Hiatari Sushi Vila Mascote,ChIJecKZYIJazpQRFtiurbC8SL0,True,True,False,False
Santa Marcelina Pizzaria e Restaurante,ChIJd7wNeJhQzpQR0lNXLzN9tJE,True,True,False,False
Pizzaborosa - Prazer em Pizzas Santo Amaro e Região,ChIJN9o9av9QzpQRNDshWQUS5zE,False,True,False,False
Casa Turca,ChIJzapThflQzpQRQWzJGgoIqcI,False,True,False,False
Pizza Hut,ChIJBWZcFQtazpQRYaIrACM7xY8,True,False,False,True
Pizzaria Nova Veneza São Judas,ChIJMWhgGhZbzpQRT-di2StB9n8,True,True,True,False
Monte Rei Bread House,ChIJ1w3fkFFazpQRMPKT4fSo6Sk,True,True,False,False
Seven Pizzaria,ChIJ86EEMJ5QzpQR4DOF1Ont3yA,True,True,False,False
Comendador Restaurante,ChIJz1LonXlazpQRGiVH0tKd-Jg,True,True,True,False
Sushi Catarina,ChIJ8TWVp1FbzpQRJYV3G5heNno,True,True,False,False
Boston Bakery,ChIJI3VZg1pXzpQRZaXEi7eJOJg,True,True,False,False
wn bolos,ChIJF0tOWGlPzpQRTTZYzXkHAmg,False,False,False,False
Pizzaria Nova Venezza,ChIJQzh3uJ5azpQRG4GaCz4R9-U,False,True,False,False
Piadina Tree,ChIJ0e2cvwRazpQReD_zAn_Mptw,True,True,False,False
Mexicaníssimo Vila Olimpia,ChIJyzX3UVJXzpQRCsA15jvCfzs,True,True,False,False
Padaria Bandeirantes 4,ChIJpYPRbNZPzpQRFxQZeUyT85E,True,True,False,False
Nakato Sushi Zona Sul - Delivery,ChIJTStbyuNbzpQRAdy0zncdT2Y,True,True,False,False
Tiffin Comércio de Doces e Salgados,ChIJufhRQXj4zpQRuIdMd9H3lPQ,True,True,False,False
Chucrê Churros,ChIJB95rVEdXzpQRBKm2snS1d4E,True,True,False,False
Casa do Churro,ChIJMxygdJdezpQROplOY7peIyU,True,True,True,False
Pizzaria Q-Massa,ChIJvc6-ZFKw3pQRF9mVCdCQFRU,True,True,False,False
Don Camillo Ristorante Italiano,ChIJyZxlOcEAz5QRHXjbVr8H2i4,True,True,False,False
La Massa,ChIJScVXJ3QKmQARy_ioKzc6k8A,True,True,False,False
Pizzaria La Massa,ChIJ_7t0vV6EmQARI636hgXDBIA,True,True,False,False
Chocolate com Banana,ChIJJTbDnDTk3JQR6kcPZu_SqJ4,True,True,False,False
Ristorante Funiculì Funiculà Blumenau,ChIJzXkxXOgY35QREYlM50j5XXc,True,True,False,False
Cantina Taberna do Julio,ChIJn2OITrFZzpQR7ji0Vj3Pznw,True,True,False,False
Tô Massas,ChIJSSic6lkwlgARwYdZYodO8uU,True,True,False,False
G&R Pizzaria e Self-Service,ChIJl3BhGupimQARaXvNrfrVyBQ,True,True,True,False
Massas Castel,ChIJef_ZC5OKlwARGm7eTGU98X8,True,True,False,False
Pizzaria Sabor das Massas,ChIJhWtQVJZjmQARFYDjNObcLqA,True,True,False,False
Restaurante Graça da Vila - Vila da Penha,ChIJpfBd_aB8mQARQL8-ImyH0A8,True,True,False,False
Caneri Pizzas e Massas,ChIJb-yp6ReV3pQRRLrRUAso-r4,True,True,False,False
DaVinci Restaurante e Pizzaria,ChIJ80JgBlt-mQARhzLQz8tgawY,True,True,False,False
Joe Bananas,ChIJq6pGx2Lk3JQRNXAdvA387RI,True,True,False,False
Da Carmine,ChIJUZyFR5KHmQARASx5eKLDVJU,True,True,False,False
Ateliê das Massas,ChIJN9lcR8SbyJQR3LUZMQ9vHwg,True,True,False,False
Itália Cucina Tradizionale,ChIJhzX4i9ev3pQR6RLaVESId60,True,True,False,False
Matos Restaurante e Pizzaria,ChIJAxh-W7aingARvq4xXqMtyo0,True,True,False,False
Fratello Pizzas & Massas - Campos dos Goytacazes RJ,ChIJA5SqTEHUvQARMwoWciVX68Y,True,True,False,False
Só Massas,ChIJlVPqDzD2l5QRKfPDuyIPGRY,True,True,False,False
La Carbonara Trattoria,ChIJIdkACvNCzpQRtJk6cD-GlZg,True,True,False,False
Ecco Trattoria,ChIJORJKb6JDJ5URHpqHu6oHroo,True,True,False,False
La Mama Pizzaria,ChIJqbPt1GCzlwARf_xhHRN2o4Q,True,True,False,False
Cantina D'Irene Alto da Mooca,ChIJaXCTEkxZzpQRS31tAE8_ltg,True,True,False,False
Massa da Serra,ChIJv8xK25KKlwAR_uQkrarypQg,True,True,False,False
Anania's Restaurante,ChIJ6T3YoPPax5QRARZ3TqCacuI,True,True,False,False
There Massas e Pizzas,ChIJUQtEhM8VvpQRquKLF38pwvA,True,True,False,False
Oliva,ChIJTwCHwkfamwARdDJMTzfLsB4,True,True,False,False
Broz,ChIJv91564t_mQAR3vzZsD_7Byc,True,True,False,False
D'Itália Pizza Quadrada Rodízio,ChIJVyouop7lmwARIbTMWhSbT_c,True,False,False,False
Ativa Restaurante,ChIJZWF1cfCDmQAR8J5XaYRMirk,True,True,False,False
Pizzaria Belucci,ChIJpdVHoi54mQARCZfTNgV4XnE,True,True,False,False
A Landerna Curitiba,ChIJ-_YhxITj3JQREJKfsky0gbI,True,True,False,False
Restaurante e Pizzaria Da Vinci,ChIJ8fxVs6vw3JQR96fzV2ndd40,True,True,False,False
Golden Grill e Pizza,ChIJV5H4boI1zJQRe-4-GR0zQ4o,True,True,False,False
Pizzaria Two Way Rodízio,ChIJtUGrxmazlwARwp39Tip-PYc,True,True,False,False
Fontana - Botafogo - RJ,ChIJqTYeZPB_mQARQGOMFfZI4RM,True,True,False,False
Fiorentina,ChIJ15ygksCKxZQR2zxTVnMqKWU,True,True,False,False
Cavallino Bom na Brasa,ChIJNRha0wHZmwAR0WC-sc_bGvE,True,True,False,False
Rodízio Pizzas E Petiscos,ChIJA3s4KVHhmwARHzBWzhJuyKA,True,True,False,False
Romanella Grill Ilha,ChIJeY4JnSF4mQARVZ6lKuQxrXo,True,True,True,False
Boizão Churrascaria e Pizzaria Santa Amelia,ChIJA3QyLzCQpgARbvZs6WiLVD0,True,True,False,False
Pizzaria Berlim,ChIJXSz3rmdfzpQRYq6KcpKqLLc,True,True,False,False
Nonna Beni,ChIJawNN0GetvZQR6dYZkVoUmHc,True,True,False,False
Recanto Das Massas,ChIJTcknK8zxmwARo-10UvHteps,True,True,True,False
Capanema Pizzaria e Restaurante,ChIJ2WpHaOnfmwARTXTjcrunVGs,True,True,True,False
Frontera Barra,ChIJ46z_TsbQmwARXp-JmuDWdqw,True,True,False,False
Apollo Grill Pizza - Mogi das Cruzes,ChIJk3160xbYzZQRxFEtMH5MypU,True,True,False,False
Pizza1,ChIJO7qpSgxKzJQR9I4HI4G4ugA,True,True,False,False
Park da Pizza,ChIJ3f-rQ9_73JQRKAK0OSUFHrA,True,True,False,False
RESTAURANTE E PIZZARIA BRASIL 44,ChIJtWai44N6mQARlo3cSt5LPz0,True,True,False,False
Pizzaria La Barrica,ChIJ-UWYlWi22JQRnrMNisYbg9g,True,True,False,False
7 Grill Itaipu,ChIJ00HgXzqGmQARlTFAMJ7UjN0,True,True,False,False
Polako Pizza Grill,ChIJtQkGkejcyZQRAuQvr1_lMuc,True,True,False,False
