sunday,monday,tuesday,wednesday,thursday,friday,saturday,title
"{'time': '1\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 54}","{'time': '1\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 50}","{'time': '1\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 72}","{'time': '1\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 61}","{'time': '1\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 73}","{'time': '1\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 64}","{'time': '1\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 65}",Letícia - Morumbi
"{'time': '2\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 46}","{'time': '2\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 40}","{'time': '2\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 55}","{'time': '2\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 51}","{'time': '2\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 57}","{'time': '2\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 54}","{'time': '2\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 61}",Letícia - Morumbi
"{'time': '3\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 35}","{'time': '3\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 29}","{'time': '3\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 36}","{'time': '3\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 39}","{'time': '3\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 37}","{'time': '3\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 40}","{'time': '3\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 52}",Letícia - Morumbi
"{'time': '4\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 30}","{'time': '4\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 28}","{'time': '4\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 33}","{'time': '4\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 34}","{'time': '4\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 32}","{'time': '4\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 35}","{'time': '4\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 39}",Letícia - Morumbi
"{'time': '5\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 33}","{'time': '5\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 35}","{'time': '5\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 37}","{'time': '5\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 37}","{'time': '5\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 41}","{'time': '5\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 36}","{'time': '5\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 31}",Letícia - Morumbi
"{'time': '6\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 38}","{'time': '6\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 41}","{'time': '6\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 39}","{'time': '6\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 41}","{'time': '6\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 49}","{'time': '6\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 38}","{'time': '6\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 30}",Letícia - Morumbi
"{'time': '7\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 36}","{'time': '7\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 38}","{'time': '7\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 33}","{'time': '7\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 40}","{'time': '7\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 46}","{'time': '7\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 33}","{'time': '7\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 31}",Letícia - Morumbi
"{'time': '8\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 27}","{'time': '8\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 26}","{'time': '8\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 23}","{'time': '8\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 31}","{'time': '8\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 32}","{'time': '8\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 23}","{'time': '8\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 26}",Letícia - Morumbi
"{'time': '9\u202fPM', 'info': 'Usually not busy', 'busyness_score': 15}","{'time': '9\u202fPM', 'info': 'Usually not busy', 'busyness_score': 13}","{'time': '9\u202fPM', 'info': 'Usually not busy', 'busyness_score': 12}","{'time': '9\u202fPM', 'info': 'Usually not busy', 'busyness_score': 18}","{'time': '9\u202fPM', 'info': 'Usually not busy', 'busyness_score': 17}","{'time': '9\u202fPM', 'info': 'Usually not busy', 'busyness_score': 13}","{'time': '9\u202fPM', 'info': 'Usually not busy', 'busyness_score': 15}",Letícia - Morumbi
"{'time': '10\u202fPM', 'busyness_score': 0}","{'time': '10\u202fPM', 'busyness_score': 0}","{'time': '10\u202fPM', 'busyness_score': 0}","{'time': '10\u202fPM', 'busyness_score': 0}","{'time': '10\u202fPM', 'busyness_score': 0}","{'time': '10\u202fPM', 'busyness_score': 0}","{'time': '10\u202fPM', 'busyness_score': 0}",Letícia - Morumbi
"{'time': '4\u202fAM', 'info': 'Usually not busy', 'busyness_score': 5}","{'time': '4\u202fAM', 'info': 'Usually not busy', 'busyness_score': 1}","{'time': '4\u202fAM', 'info': 'Usually not busy', 'busyness_score': 4}","{'time': '4\u202fAM', 'info': 'Usually not busy', 'busyness_score': 11}","{'time': '4\u202fAM', 'info': 'Usually not busy', 'busyness_score': 14}","{'time': '4\u202fAM', 'info': 'Usually not busy', 'busyness_score': 8}","{'time': '4\u202fAM', 'info': 'Usually not busy', 'busyness_score': 10}",Padaria Galeria dos Pães
"{'time': '5\u202fAM', 'info': 'Usually not busy', 'busyness_score': 15}","{'time': '5\u202fAM', 'info': 'Usually not busy', 'busyness_score': 14}","{'time': '5\u202fAM', 'info': 'Usually not busy', 'busyness_score': 18}","{'time': '5\u202fAM', 'info': 'Usually not too busy', 'busyness_score': 26}","{'time': '5\u202fAM', 'info': 'Usually not too busy', 'busyness_score': 32}","{'time': '5\u202fAM', 'info': 'Usually not too busy', 'busyness_score': 22}","{'time': '5\u202fAM', 'info': 'Usually not busy', 'busyness_score': 19}",Padaria Galeria dos Pães
"{'time': '6\u202fAM', 'info': 'Usually not too busy', 'busyness_score': 27}","{'time': '6\u202fAM', 'info': 'Usually not too busy', 'busyness_score': 31}","{'time': '6\u202fAM', 'info': 'Usually not too busy', 'busyness_score': 37}","{'time': '6\u202fAM', 'info': 'Usually not too busy', 'busyness_score': 44}","{'time': '6\u202fAM', 'info': 'Usually a little busy', 'busyness_score': 53}","{'time': '6\u202fAM', 'info': 'Usually not too busy', 'busyness_score': 43}","{'time': '6\u202fAM', 'info': 'Usually not too busy', 'busyness_score': 34}",Padaria Galeria dos Pães
