Estabelecimento_ID,inicio,fim,madrugada,manha,tarde,noite,inicio_periodo,fim_periodo
ChIJgTffL3nkFYgR3mtsvhQNFDY,11:0,21:0,0,15,100,34,manha,noite
ChIJfagzVEznFYgRgkj9RvA7dOQ,11:0,19:0,0,15,100,0,manha,noite
ChIJKSEPJY3kFYgR1ZAwilcOwxQ,9:0,15:0,0,49,43,0,manha,tarde
ChIJY8UhLITjFYgR5ZbCzGJN3Hw,9:0,18:0,0,49,87,0,manha,tarde
ChIJnbM4IRvjFYgRxBTWUU8q4sU,6:30,24:0,0,92,100,85,manha,noite
ChIJK10ljMYPFogRQXfUXaMlz-c,11:0,20:0,0,15,100,17,manha,noite
ChIJRd_4F-bjFYgR3rKRVtKa69Y,,,0,0,0,0,,
ChIJJaa0hloRFogRMyOreMBKNRY,7:0,22:0,0,83,100,51,manha,noite
ChIJVzE6EWf5FYgRwkRDs3P7TbA,7:0,14:0,0,83,29,0,manha,tarde
ChIJvzMfnC5Is1IRNvquQWNYh5o,10:0,22:0,0,32,100,51,manha,noite
ChIJxYXpsSw6s1IRNKGaTU52PzQ,5:0,22:0,18,100,100,51,madrugada,noite
ChIJtwe9EvU7s1IRMI3U7NHBr-E,5:0,21:0,18,100,100,34,madrugada,noite
ChIJWTIfJjw8s1IRszwC5jNlhl8,10:0,24:0,0,32,100,85,manha,noite
ChIJCSMmZQw_s1IRLvlwghmeDPg,15:0,22:0,0,0,57,51,tarde,noite
ChIJM7UOpKIjs1IRMWXCqT9ndYo,6:0,24:0,0,100,100,85,manha,noite
ChIJT_5Utwc1s1IRz7dOqW-3no8,10:0,22:0,0,32,100,51,manha,noite
ChIJjSL8lpA9s1IRkst-s68Qdl8,5:30,20:30,8,100,100,25,madrugada,noite
ChIJw50AHKY5s1IRRolUoi4NLvE,12:0,22:0,0,0,100,51,tarde,noite
ChIJbepAZcU2s1IReddXTKh17k8,6:0,23:0,0,100,100,68,manha,noite
ChIJgatJYsIRs1IRWENCgwtZadM,5:0,23:0,18,100,100,68,madrugada,noite
ChIJn1oiuLRus1IRx6jzJAewvWY,10:0,23:0,0,32,100,68,manha,noite
ChIJT16LM6hds1IR3xDdOEoIzO0,5:0,23:0,18,100,100,68,madrugada,noite
ChIJEcakCsc1s1IRlS-wBeHqukM,5:0,22:0,18,100,100,51,madrugada,noite
ChIJNbTNChuetFIRHSSxIAtaaiU,6:0,24:0,0,100,100,85,manha,noite
ChIJ4WVjStlLs1IRWeVaDqyXc68,11:0,22:0,0,15,100,51,manha,noite
ChIJzUAcPV0ks1IRho2_ju8Aunc,10:0,21:0,0,32,100,34,manha,noite
ChIJGwnh9Dkls1IRb1oYYn2ZFM4,7:0,21:0,0,83,100,34,manha,noite
ChIJx90pqn6ubIgR9XW91_hdXG0,5:0,23:0,18,100,100,68,madrugada,noite
ChIJwztt9zpSa4gRzK9YSEZFi8o,5:0,23:0,18,100,100,68,madrugada,noite
ChIJa4ZRjt5ba4gREHcVG1lb-NA,11:0,22:0,0,15,100,51,manha,noite
ChIJebDeIz1va4gRZ-jP7KkabBM,11:0,23:0,0,15,100,68,manha,noite
ChIJFSWIXUJSE4gRyVQkHIRJOr4,5:0,22:0,18,100,100,51,madrugada,noite
ChIJTVyAXEKibIgRUT4azPk58cc,8:0,15:0,0,66,43,0,manha,tarde
ChIJEUbmnHuhbIgRARmR-XIXhjQ,7:0,21:0,0,83,100,34,manha,noite
ChIJo0jftIejbIgRCGjCm16O0YE,10:0,18:0,0,32,87,0,manha,tarde
ChIJ9VgKjzuhbIgRALyC50eBPww,4:30,19:0,29,100,100,0,madrugada,noite
ChIJLf6EwTRca4gRFVr7_c9j-u4,10:30,21:0,0,24,100,34,manha,noite
ChIJ0Q9UCWGibIgRf4HiVncBYiE,7:0,13:0,0,83,14,0,manha,tarde
ChIJGbi0b3yhbIgRO8Z9Go_NkSs,5:0,21:0,18,100,100,34,madrugada,noite
ChIJ7XnZb0hDa4gRPSZn7pgY_7Q,11:0,18:0,0,15,87,0,manha,tarde
ChIJr8lMNOpda4gRwlOLxwa-qEQ,11:0,21:0,0,15,100,34,manha,noite
ChIJ11J64XSnbIgRjwnxf-41w8w,5:30,18:0,8,100,87,0,madrugada,tarde
ChIJXYgTaD5ba4gRmqFnNF_Xtsw,10:0,20:0,0,32,100,17,manha,noite
ChIJ1ReJe5Zba4gRjUWni16IWtA,5:0,21:0,18,100,100,34,madrugada,noite
ChIJgekFPXIcMYgRAF_u8lg67kc,5:0,20:0,18,100,100,17,madrugada,noite
ChIJg-nuERcfMYgRymNywWamJik,7:0,22:0,0,83,100,51,manha,noite
ChIJPwhhQGodMYgRsN2Ln2ID1cg,5:0,21:0,18,100,100,34,madrugada,noite
ChIJSZxIFHIcMYgRyJLJUx_bCDM,10:0,22:0,0,32,100,51,manha,noite
ChIJP7fUDdcDMYgRAb8iC13abYI,6:30,21:0,0,92,100,34,manha,noite
ChIJAwBCC1_9MIgR5JZ5TLNJUeI,5:0,20:0,18,100,100,17,madrugada,noite
ChIJMyxy-I77MIgRq7CF7F2sMrc,12:0,17:0,0,0,72,0,tarde,tarde
ChIJJXlqv9gfMYgRhZas9rRYvro,10:0,22:0,0,32,100,51,manha,noite
ChIJX7T69VsfMYgRWDaMD_MFyIY,5:0,19:0,18,100,100,0,madrugada,noite
ChIJnY2bKt8DMYgRaL0TjM4tOvU,7:0,21:0,0,83,100,34,manha,noite
ChIJ277Ygp38MIgRopH3wGQO8uU,16:0,24:0,0,0,42,85,tarde,noite
ChIJYy2kmpLxMIgRhtilwEjI7b0,17:0,22:0,0,0,28,51,tarde,noite
ChIJdwtRpfD7MIgRSOCJPn66OL8,4:30,21:0,29,100,100,34,madrugada,noite
ChIJ08vbDH_6MIgR5GW9X1pO6xc,6:0,15:0,0,100,43,0,manha,tarde
ChIJqXFgScICMYgRNVpQ1fuzHXQ,8:0,17:0,0,66,72,0,manha,tarde
ChIJm5UK_f_uMIgRJcFtaC0sAik,7:0,22:0,0,83,100,51,manha,noite
ChIJ843MmMlgzpQRJB9rT3vtRqM,18:0,24:0,0,0,13,85,tarde,noite
ChIJiw2764BozpQRhizbrAbrp6c,6:0,24:0,0,100,100,85,manha,noite
ChIJq5VMPjNnzpQRpWSI_uSr7QE,18:0,24:0,0,0,13,85,tarde,noite
ChIJLYTsCyJnzpQRmXZqTZh1nkM,11:0,16:0,0,15,58,0,manha,tarde
ChIJeR5vtzdZzpQRPTo6OuQhXW0,18:0,23:0,0,0,13,68,tarde,noite
ChIJvWj13Z1lzpQR9lQv4D5Gbuk,6:30,1:0,0,92,100,85,manha,madrugada
ChIJB1tuVt9gzpQRCZnemQbKoLA,10:0,16:0,0,32,58,0,manha,tarde
ChIJA9F_aAJhzpQRsIJUZsu0cpw,,,0,0,0,0,,
ChIJ8e7WE55XzpQRDdJ5ECey7b0,18:0,24:0,0,0,13,85,tarde,noite
ChIJtwd0-pJezpQRsecY17TF90M,18:0,24:0,0,0,13,85,tarde,noite
ChIJ2ep54fZfzpQR_o8MglyqplY,18:0,23:0,0,0,13,68,tarde,noite
ChIJ7d3olqNlzpQRIyrr92KKYX8,9:0,24:0,0,49,100,85,manha,noite
ChIJ75Rtw4lezpQRuRiAd3zsZOQ,18:0,23:40,0,0,13,79,tarde,noite
ChIJTVQBscVlzpQR_iKUa3eVFHs,18:0,24:30,0,0,13,93,tarde,noite
ChIJudEOQcNgzpQRWwhIrHj-KwE,18:0,24:0,0,0,13,85,tarde,noite
ChIJpa_iL61dzpQRXLfxshZTyK4,18:0,23:0,0,0,13,68,tarde,noite
ChIJgawOsDFczpQRp0dVuTTL9p0,17:30,24:0,0,0,20,85,tarde,noite
ChIJC9MkWFVhzpQR6xMtZHC1YUA,18:0,24:0,0,0,13,85,tarde,noite
ChIJ8SvvSQlnzpQRz0rbRFoXioc,18:0,24:0,0,0,13,85,tarde,noite
ChIJu8RGaLFlzpQRqMZTYBumi7Y,11:0,15:30,0,15,51,0,manha,tarde
ChIJ438jCEdkzpQRqfWeg0gcjsc,18:0,1:49,0,0,13,85,tarde,madrugada
ChIJRaucEt5_mQAR68qhEb3ivmw,18:0,2:0,0,0,13,85,tarde,madrugada
ChIJw9XqSs-ZpgARmBo7SNDd4VQ,18:0,1:0,0,0,13,85,tarde,madrugada
ChIJ03Ot9RADzpQRAaCBcDapBX4,17:0,1:0,0,0,28,85,tarde,madrugada
ChIJN1RqwdhczpQRkQijTowWIQY,21:0,4:0,0,0,0,51,noite,madrugada
ChIJgRQVyIT4zpQRuKjA9qG8hnY,18:0,24:0,0,0,13,85,tarde,noite
ChIJf0fq4GKXpgARhNlvDEznMCk,18:0,1:0,0,0,13,85,tarde,madrugada
ChIJsxD8EoOXpgARA1AxkcJynPk,17:30,24:0,0,0,20,85,tarde,noite
ChIJoYjVZSFXzpQRNdO4EaShmww,17:0,3:0,0,0,28,85,tarde,madrugada
ChIJS6DjlqLl3JQRDTF7IyirKR8,17:0,23:0,0,0,28,68,tarde,noite
ChIJJ3BLV15ZzpQRmcyaBdKInWY,5:30,24:0,8,100,100,85,madrugada,noite
ChIJwyx8lGR_mQARxf8V0D_bErs,18:0,4:0,0,0,13,85,tarde,madrugada
ChIJg5K_UTjYzZQR-chsHyXRZMg,18:0,1:0,0,0,13,85,tarde,madrugada
ChIJp9o6zsUDz5QRcEu9bnZjIh0,16:0,2:0,0,0,42,85,tarde,madrugada
ChIJjzaXYkrk3JQRlraPWN6yGPk,17:0,23:40,0,0,28,79,tarde,noite
ChIJzehud5uVpgARrAw6Qcg_In4,21:0,6:0,0,0,0,51,noite,manha
ChIJpTvmxa_5zpQRfz0PLITqq10,18:0,1:0,0,0,13,85,tarde,madrugada
ChIJh3JAYnB6zpQRfoN6EEj8KL8,18:0,1:0,0,0,13,85,tarde,madrugada
ChIJHTwmVCHYmwARBTq_h-HUzKk,12:0,2:0,0,0,100,85,tarde,madrugada
ChIJA214EsSQpgARIzyuSkOqGF0,19:0,3:30,0,0,0,85,noite,madrugada
ChIJXzAUZDBYzpQR5A7WVFFcdRc,,,0,0,0,0,,
ChIJISJUIyn2zpQR07TENIOVqlk,8:0,22:0,0,66,100,51,manha,noite
ChIJXQ0YmYZXzpQRt0Ic-LecNAY,9:30,5:0,0,41,100,85,manha,madrugada
ChIJmWxcMVBYzpQRkRkY8eZELHg,,,0,0,0,0,,
ChIJgfJq1FdYzpQRknZkEzEZzFA,8:0,18:0,0,66,87,0,manha,tarde
ChIJH5AWxelZzpQR9umOrnxe7ek,10:0,23:0,0,32,100,68,manha,noite
ChIJj86z_FVYzpQRovYqU6QxAgw,8:0,19:0,0,66,100,0,manha,noite
ChIJG6YW3KpZzpQRB6TBhXL2_Jc,8:0,19:0,0,66,100,0,manha,noite
ChIJf5aqrs1ZzpQRbuU0qGOL4a8,9:0,22:0,0,49,100,51,manha,noite
ChIJoaguvspXzpQRnM-VvYp84CM,,,0,0,0,0,,
ChIJM8JuQz1azpQRmL7Qrr-caz0,10:0,23:0,0,32,100,68,manha,noite
ChIJxxMxUtlbzpQRirnDRzKQ69Q,9:0,5:0,0,49,100,85,manha,madrugada
ChIJMX0GajqqwZQRW_aHlxJU3T4,10:0,23:0,0,32,100,68,manha,noite
ChIJ02AoCc1ZzpQR6RxOWAcdoJc,10:0,22:0,0,32,100,51,manha,noite
ChIJl0r1JqxbzpQRMcP4tPDpR_M,,,0,0,0,0,,
ChIJjS4noYFZzpQRrYUbCR4cou8,2:0,16:0,80,100,58,0,madrugada,tarde
ChIJbzVrtilczpQR_TAKFUZzBLk,10:0,24:0,0,32,100,85,manha,noite
ChIJs_TVoYZZzpQR6ly-wd_3nbk,10:0,23:0,0,32,100,68,manha,noite
ChIJN74EQ71mzpQRSJm48Yeii6A,,,0,0,0,0,,
ChIJARFf05RezpQRW0x4Q9_0TWc,,,0,0,0,0,,
ChIJ40KLXL1QzpQRcOYLVl3AnzA,,,0,0,0,0,,
ChIJW9SYPDVYzpQRisfIvMYEuy4,10:0,22:0,0,32,100,51,manha,noite
ChIJywoq03dZzpQRpVgEByQ0h_Q,10:0,4:0,0,32,100,85,manha,madrugada
ChIJPaIYlFRYzpQRVhCjyJ9VgyY,8:0,19:0,0,66,100,0,manha,noite
ChIJ5wL-yMCEwJQRmIwOpaEE7kM,10:0,23:0,0,32,100,68,manha,noite
ChIJda9CebJRzpQR1jCOu0VtXSs,10:0,22:0,0,32,100,51,manha,noite
ChIJGZDl0Hv4zpQRKJmdONaGrCo,10:0,23:0,0,32,100,68,manha,noite
ChIJVxZrcZRZzpQRKqAHQB4dtyM,2:0,16:0,80,100,58,0,madrugada,tarde
ChIJBSuJpsZYzpQR18dKw3e2RVU,,,0,0,0,0,,
ChIJUcVW0u9EzpQRfKZ2uaa6wfk,10:0,24:0,0,32,100,85,manha,noite
ChIJGx7aFHtfzpQR8mKNtpJxWUU,11:0,2:0,0,15,100,85,manha,madrugada
ChIJK6qJ-CD2zpQR7KbJ6OuuiRU,,,0,0,0,0,,
ChIJBQW0u8tZzpQRc23InozQkmw,7:0,19:0,0,83,100,0,manha,noite
ChIJtX347EFezpQRBUFS4VQSs8A,,,0,0,0,0,,
ChIJl4G4xGlXzpQRerCW2djcGwY,8:0,21:0,0,66,100,34,manha,noite
ChIJc69WUcNQzpQRsKgMQ0_uuio,10:0,23:0,0,32,100,68,manha,noite
ChIJP7EC3whYzpQRMW3kV_KzQ_o,10:0,22:0,0,32,100,51,manha,noite
ChIJs0-augFXzpQRWiI0lUzBuC0,8:0,5:0,0,66,100,85,manha,madrugada
ChIJGy3M3t5ZzpQR2RLptTdahZs,2:0,16:0,80,100,58,0,madrugada,tarde
ChIJO1yCt9kkx5QRfu6zScJ-NcA,10:0,22:0,0,32,100,51,manha,noite
ChIJrfWN3cxQzpQRnuOC0vMcDEI,10:0,22:0,0,32,100,51,manha,noite
ChIJ06yXIwj4zpQRmsFOOG-S3rM,10:0,3:0,0,32,100,85,manha,madrugada
ChIJhdLTckViwJQROgg9WS4P5ng,10:0,22:0,0,32,100,51,manha,noite
ChIJCwe83edazpQRE3rFe7DLPd8,9:0,22:0,0,49,100,51,manha,noite
ChIJJyaqP-FYzpQRRoDL--K_dJ4,8:0,19:0,0,66,100,0,manha,noite
ChIJRwdrrJGwwJQRn3YqujNGBLw,10:0,22:0,0,32,100,51,manha,noite
ChIJI0zdpBFlzpQRWmgvlGB3Pr4,11:0,22:0,0,15,100,51,manha,noite
ChIJz3URr2b4zpQRiFZVfIJwppI,7:0,22:0,0,83,100,51,manha,noite
ChIJe4I4VRFbzpQRzg3eItvVD4Y,9:0,23:30,0,49,100,76,manha,noite
ChIJpScFnNJZzpQR25dRlb4krX4,8:30,22:0,0,58,100,51,manha,noite
ChIJ4fNM76pRzpQR0a9AICuSyPY,9:0,22:0,0,49,100,51,manha,noite
ChIJ08Ia5GBezpQRkbSSGsV_3yk,11:0,2:0,0,15,100,85,manha,madrugada
ChIJvzV_5G5nzpQRhvXxcJ9Q_5g,10:0,23:0,0,32,100,68,manha,noite
ChIJbbohXmhRzpQR7937AaIXfUI,10:0,5:0,0,32,100,85,manha,madrugada
ChIJ4-7T1pdZzpQRBygOOF3cBdA,10:0,22:0,0,32,100,51,manha,noite
ChIJg_v2NVBezpQRq6iFl1fJ-G0,10:0,23:0,0,32,100,68,manha,noite
ChIJJ7HKagRczpQROd5_uah5C4s,10:0,23:0,0,32,100,68,manha,noite
ChIJSY70-ZRbzpQRoBYjWzKSCTM,9:0,5:0,0,49,100,85,manha,madrugada
ChIJF0ZidJxZzpQR18o1-mWdPiI,,,0,0,0,0,,
ChIJTYp0ni5azpQRTbuvRyYFPFo,,,0,0,0,0,,
ChIJ75PzHQtXzpQR-CndiksO9Tk,10:0,22:0,0,32,100,51,manha,noite
ChIJ2W1kb2NZzpQRe1Pf5j9AA08,9:0,23:0,0,49,100,68,manha,noite
ChIJZUydUtD3zpQRMxmM_tuhyug,10:0,22:0,0,32,100,51,manha,noite
ChIJG_K-r-5ezpQR3SKFJY2kpgM,10:0,23:0,0,32,100,68,manha,noite
ChIJgZO2JnP3zpQRtvCh2RR4zyU,9:0,7:0,0,49,100,85,manha,manha
ChIJWfUAtSBbzpQRoODY0cKlBc4,10:0,22:0,0,32,100,51,manha,noite
ChIJO8fKsI9ZzpQRsa_xvJwDxdg,10:0,20:0,0,32,100,17,manha,noite
ChIJBz4deG1XzpQRrYH9B9BWPfI,10:0,22:0,0,32,100,51,manha,noite
ChIJidhXVk73zpQRFskH1X_3vqY,10:0,23:0,0,32,100,68,manha,noite
ChIJkQAdLxJZzpQRssuVI4dVpCc,9:0,17:30,0,49,80,0,manha,tarde
ChIJl1J1QuAXwZQRiINcl3E94xg,9:0,23:0,0,49,100,68,manha,noite
ChIJQTj6H-1czpQRa4ceJCkFbdE,9:0,20:0,0,49,100,17,manha,noite
ChIJR0p3YrBZzpQRnAQKnYJQ7IM,,,0,0,0,0,,
ChIJ1y18Q71QzpQRgfyUsFSgpBk,9:0,3:0,0,49,100,85,manha,madrugada
ChIJYfwjky5OzpQRvLP2uVd_k_0,10:0,5:0,0,32,100,85,manha,madrugada
ChIJJ6FtzY1bzpQRq-7RJ8PlOuI,10:0,20:0,0,32,100,17,manha,noite
ChIJf7FE4LFYzpQRa1sOtS-3F58,10:0,24:0,0,32,100,85,manha,noite
ChIJnQXbhxT5zpQRoJcrwNTE66E,10:0,3:0,0,32,100,85,manha,madrugada
ChIJRZKLXLBxVwERwuxKqO8TZvs,10:0,6:0,0,32,100,85,manha,manha
ChIJFzJQnb1azpQR0LwBwViTvrI,10:0,23:0,0,32,100,68,manha,noite
ChIJCe8dvPRWzpQRQFDQPTtIiHI,10:0,5:0,0,32,100,85,manha,madrugada
ChIJeVKSIapbzpQRgAHTrD4qCRE,10:0,23:0,0,32,100,68,manha,noite
ChIJ-2T4jLdXzpQRXQVBEF9BDnc,11:0,23:0,0,15,100,68,manha,noite
ChIJy7yQAEBXzpQRmhYU7wN9HDI,10:0,23:0,0,32,100,68,manha,noite
ChIJw1uCnLb3zpQRGHif-tdcj9s,10:0,23:0,0,32,100,68,manha,noite
ChIJjRy5ihRXzpQRzv0Ksg9A0Lo,,,0,0,0,0,,
ChIJBbIthzFazpQR-jM3h2MQuNI,10:0,22:0,0,32,100,51,manha,noite
ChIJzYJc9KRdzpQRznM-Xz6hbhA,10:0,23:0,0,32,100,68,manha,noite
ChIJO5tee1z1zpQRTysnAoHBX4w,9:0,23:0,0,49,100,68,manha,noite
ChIJS8BAGmlYzpQR8jyO1hTYnhM,11:30,15:0,0,7,43,0,manha,tarde
ChIJVZxFAkFfzpQRfxWfEkKbHJc,7:0,16:0,0,83,58,0,manha,tarde
ChIJTby-5NBZzpQRIajgri1jKiM,12:0,15:0,0,0,43,0,tarde,tarde
ChIJBz4deG1XzpQRLvJM4WuhIYY,12:0,24:0,0,0,100,85,tarde,noite
ChIJ_8kO7WdXzpQR3PfbLkyJ1kY,12:0,15:0,0,0,43,0,tarde,tarde
ChIJdeojhxhYzpQRsJxmXAaGi1Q,12:0,16:0,0,0,58,0,tarde,tarde
ChIJgcSqh9NZzpQR4qBYOYYfDZg,12:0,3:0,0,0,100,85,tarde,madrugada
ChIJc42_vVBZzpQR0C6Qi2JXcLc,12:0,16:0,0,0,58,0,tarde,tarde
ChIJd6CJxC9dzpQR_M39P4ai8Js,10:0,22:0,0,32,100,51,manha,noite
ChIJj8FRXDNXzpQR1HfCI3lHjfY,12:0,15:0,0,0,43,0,tarde,tarde
ChIJr3MLl_hZzpQRnchgrzUKZbU,7:0,23:0,0,83,100,68,manha,noite
ChIJ_9HsaHBXzpQRrs4rj21YsK4,12:0,16:0,0,0,58,0,tarde,tarde
ChIJJ1d4-E9RzpQRuY08drPJILg,12:0,22:0,0,0,100,51,tarde,noite
ChIJ_WbyrrNZzpQRdcH3nG-KM4c,11:0,22:0,0,15,100,51,manha,noite
ChIJdXILodVfzpQRnh878i_xc4c,19:0,2:0,0,0,0,85,noite,madrugada
ChIJieeTHHhZzpQRRuNTgXLxflw,18:0,1:0,0,0,13,85,tarde,madrugada
ChIJ98mN1dZezpQRfpsF239ykCg,22:0,4:30,0,0,0,34,noite,madrugada
ChIJ58rCGyRfzpQRUw51t-JbVHM,11:0,1:0,0,15,100,85,manha,madrugada
ChIJ63cKpc9bzpQR67hDq5mI4lM,17:0,24:0,0,0,28,85,tarde,noite
ChIJ00w-uqRTzpQRxW3Bciz9vnM,18:0,24:0,0,0,13,85,tarde,noite
ChIJMZlv4IZXzpQR_yaLj7QXWwM,18:0,4:0,0,0,13,85,tarde,madrugada
ChIJcTypeZ5hzpQRJXyv50iwkck,17:0,2:0,0,0,28,85,tarde,madrugada
ChIJHcWgrt5YzpQRANw0J2xAWaI,6:0,22:0,0,100,100,51,manha,noite
ChIJm_UrpE1jzpQRwLH4M0noqE4,9:0,5:0,0,49,100,85,manha,madrugada
ChIJ9citoL5XzpQR41ricaLJ-nQ,19:0,3:0,0,0,0,85,noite,madrugada
ChIJw4P6HO1czpQRalDV9YuRsiA,18:0,22:0,0,0,13,51,tarde,noite
ChIJEXEjYoRXzpQRIC6zANtGdLk,17:0,24:0,0,0,28,85,tarde,noite
ChIJg4Za0WFYzpQRc1nVNaco4cQ,,,0,0,0,0,,
ChIJv5LTzCJZzpQRpwUKaFq7CIA,17:0,24:0,0,0,28,85,tarde,noite
ChIJS9kgv1JZzpQRXq1AI6oAnrk,20:0,2:0,0,0,0,68,noite,madrugada
ChIJSTkZQ5lXzpQR1Q_3yb169WY,11:0,2:0,0,15,100,85,manha,madrugada
ChIJJ-QqxHtZzpQRYRjlr-alIro,17:0,24:0,0,0,28,85,tarde,noite
ChIJqTaebHpZzpQRANwrrUjfQfM,17:0,23:30,0,0,28,76,tarde,noite
ChIJy31wrbBezpQReHAzPaVPTUU,11:30,1:0,0,7,100,85,manha,madrugada
ChIJCZPUZVJYzpQRqkQBg3DkkVA,9:0,18:0,0,49,87,0,manha,tarde
ChIJP3zfMXlZzpQRNQThpl2xMpE,17:30,23:30,0,0,20,76,tarde,noite
ChIJ25ygiMJYzpQRkBugMSr5ycI,17:0,22:0,0,0,28,51,tarde,noite
ChIJq6r6s5hgzpQR1Z2zEA4-EGs,16:0,24:0,0,0,42,85,tarde,noite
ChIJ28nueDxazpQRn2hzwr5zByM,16:30,23:30,0,0,35,76,tarde,noite
ChIJKe5tQFJYzpQRY_gOiRLypCE,6:0,23:0,0,100,100,68,manha,noite
ChIJK79TyshbzpQR_zQvWEORDk4,16:0,24:0,0,0,42,85,tarde,noite
ChIJtdW_L_pVzpQRgX6d4FcOvVo,11:0,23:30,0,15,100,76,manha,noite
ChIJSU06AhVYzpQRBdsP0EMOV3o,8:0,1:30,0,66,100,85,manha,madrugada
ChIJte3gGjNYzpQR1LDmpj5Q_gw,17:30,24:30,0,0,20,93,tarde,noite
ChIJ4cIfUhBFzpQRXrjgeq46MRk,16:30,24:0,0,0,35,85,tarde,noite
ChIJb8ToI6JdzpQRXZWVFeazWo0,11:0,15:0,0,15,43,0,manha,tarde
ChIJ7_kbPh72zpQR1EkvyGo5KE4,11:0,23:0,0,15,100,68,manha,noite
ChIJV9sc-k5hzpQRGz5IgAgB0bY,17:0,24:0,0,0,28,85,tarde,noite
ChIJaYqI_678zpQRST_lp3KT334,16:0,24:0,0,0,42,85,tarde,noite
ChIJCzD9sT1azpQRY0kCH9hijDA,10:0,24:0,0,32,100,85,manha,noite
ChIJn3AnnZNbzpQR9T_t8TEfXuE,11:0,23:30,0,15,100,76,manha,noite
ChIJUSys3YpXzpQRRrxFL1ooACs,18:0,23:30,0,0,13,76,tarde,noite
ChIJY_ZBuYFazpQRULMlU8P88ic,11:30,24:0,0,7,100,85,manha,noite
ChIJQZqAW3BZzpQRxJaQZ9mYSxI,9:0,18:0,0,49,87,0,manha,tarde
ChIJS1JYly1czpQRQ5e0EyMoReY,12:30,24:0,0,0,93,85,tarde,noite
ChIJ0yyeAp9TzpQR4Q3jEYR83RI,11:0,24:0,0,15,100,85,manha,noite
ChIJN5TH0NhjzpQRafsy6V1EJcQ,12:0,1:0,0,0,100,85,tarde,madrugada
ChIJfY1HzjpZzpQRCvD-dya_GNA,,,0,0,0,0,,
ChIJ-XqBuVb2zpQRuWGlW3IMX6g,12:0,24:0,0,0,100,85,tarde,noite
ChIJx74ep_VZzpQRrh_oHoY-F2A,13:0,24:0,0,0,86,85,tarde,noite
ChIJzWtAcndezpQR9wWrov0aNdg,17:0,23:0,0,0,28,68,tarde,noite
ChIJeQl_hP5XzpQRCp_fwG7Y8w4,11:0,15:30,0,15,51,0,manha,tarde
ChIJcdZ6_U1kzpQR4MHmZWM0vP0,10:0,23:0,0,32,100,68,manha,noite
ChIJv_QgF4X3zpQRB49rUABETCg,9:0,24:0,0,49,100,85,manha,noite
ChIJezZy3PpZzpQRFrNF0FetmDY,,,0,0,0,0,,
ChIJocZDJbJZzpQRIArN-HLJKgI,,,0,0,0,0,,
ChIJjePfjUlbzpQRUFggPuQGaUo,17:0,24:0,0,0,28,85,tarde,noite
ChIJ77ionn9ZzpQR4_46w6ZRS6g,16:30,23:30,0,0,35,76,tarde,noite
ChIJNRIp0alZzpQRmPopgc5UqX4,14:0,23:0,0,0,71,68,tarde,noite
ChIJHz4TP_dZzpQRHRDbI2KBM4U,11:0,22:0,0,15,100,51,manha,noite
ChIJMdjzfBFdzpQRD-aDFlNnvxo,16:0,22:0,0,0,42,51,tarde,noite
ChIJzZ5lG75ZzpQRl7LuBecvews,,,0,0,0,0,,
ChIJVVXj7HH4zpQRROY7ud6rQMU,11:0,23:0,0,15,100,68,manha,noite
ChIJbeceIH5ZzpQRjku4-nhOWts,10:0,22:0,0,32,100,51,manha,noite
ChIJWW320c1ezpQR2kMMBT1MBZQ,8:0,1:0,0,66,100,85,manha,madrugada
ChIJH5N9hnxZzpQRxM3kuQnVsVE,16:0,4:21,0,0,42,85,tarde,madrugada
ChIJ5yoTaHZfzpQRZRwf0U9y-YY,12:0,24:0,0,0,100,85,tarde,noite
ChIJ88zNbjdnzpQRedF02ur19pw,,,0,0,0,0,,
ChIJt_qlk5VezpQRI_UXmBwUsew,11:30,24:0,0,7,100,85,manha,noite
ChIJMwxlWMZZzpQRdhbgRuoNs-8,18:0,1:0,0,0,13,85,tarde,madrugada
ChIJO9UwR7dbzpQRK4j6Qf_m5xk,7:52,24:0,0,68,100,85,manha,noite
ChIJMcPlp6pozpQRKn1PWqGDWiE,9:0,4:0,0,49,100,85,manha,madrugada
ChIJm5EdhPD2zpQRok26E-b29wY,9:0,20:0,0,49,100,17,manha,noite
ChIJnWh-tRZPzpQRY0sbswLgbU0,10:45,23:58,0,19,100,84,manha,noite
ChIJAbkRldxXzpQRqj1aD5Dp3H4,18:0,1:0,0,0,13,85,tarde,madrugada
ChIJM30Q3TX1zpQR-SwQJ7abYJY,18:0,1:0,0,0,13,85,tarde,madrugada
ChIJ6bNcZCz2zpQRF-ukKUYylJ8,16:0,1:0,0,0,42,85,tarde,madrugada
ChIJja8LgWlhzpQR1gpfDoT0Eqw,11:0,1:0,0,15,100,85,manha,madrugada
ChIJ6aBt4mxRzpQRTn810X8Obq8,12:0,3:0,0,0,100,85,tarde,madrugada
ChIJlR06fuxJzpQRZtSnO0tlw_E,16:0,23:0,0,0,42,68,tarde,noite
ChIJ247pnZRgzpQRjYQsgBLwdCU,18:0,4:0,0,0,13,85,tarde,madrugada
ChIJ5RFfj8lnzpQRjiwaREtmRDs,9:0,18:0,0,49,87,0,manha,tarde
ChIJ4wUDShH2zpQRkFi5-P18MCM,9:0,17:0,0,49,72,0,manha,tarde
ChIJT22HX8VczpQRHRX0xkXDu3Q,7:0,19:30,0,83,100,8,manha,noite
