Estabelecimento_ID,sunday,monday,tuesday,wednesday,thursday,friday,saturday,aberto_dia_util,aberto_final_de_semana
ChIJyZIk_WNRzpQRk03hPPjgF2U,0,1,1,1,1,1,0,100.0,33.3
ChIJiZfm_Y5bzpQRy8-KioZBeac,1,0,1,1,1,1,1,75.0,100.0
ChIJyY8mgBNQzpQRQUtOdHtsux0,1,1,1,1,1,1,1,100.0,100.0
ChIJU-JNZLpRzpQR_kB5M1gorPs,0,0,1,1,1,1,1,75.0,66.7
ChIJs93vzrlbzpQRK4cyld8c_30,0,1,1,1,1,1,1,100.0,66.7
ChIJY75LawVazpQRwBw8A7VNAKw,1,1,1,1,1,1,1,100.0,100.0
ChIJBwQh8ddRzpQRIqyIEz1rcNA,1,1,1,1,1,1,1,100.0,100.0
ChIJXXx2xAhazpQR-Hz7muJGRwc,1,1,1,1,1,1,1,100.0,100.0
ChIJ_zZ5GQJazpQRgUeGix9gwO8,1,1,1,1,1,1,1,100.0,100.0
ChIJ9z3Vw9xQzpQRDl5eiM2o-rQ,0,1,1,1,1,1,1,100.0,66.7
ChIJsUwMLRtazpQRKorsWA-cPdw,1,1,1,1,1,1,1,100.0,100.0
ChIJhR9f6pZRzpQRkliDmlh4k6U,1,0,1,1,1,1,1,75.0,100.0
ChIJp_AxXYRZzpQRGOHFzd-fvxo,0,1,1,1,1,1,1,100.0,66.7
ChIJkxVNWq5bzpQRCfdpuevrmhk,0,1,1,1,1,1,1,100.0,66.7
ChIJJQkuGNVZzpQReyTK2d1_fLc,1,0,1,1,1,1,1,75.0,100.0
ChIJK13v0ctQzpQR0e95Lhan-cU,1,1,1,1,1,1,1,100.0,100.0
ChIJh_46pFVYzpQRTb_tjmy0c88,0,1,1,1,1,1,0,100.0,33.3
ChIJxxOSemhXzpQRyaxf-SgTk98,1,1,1,1,1,1,1,100.0,100.0
ChIJw01PYf9ZzpQR2oeEELNHlF4,1,1,1,1,1,1,1,100.0,100.0
ChIJ3wQpjoNazpQR7AXWAkb_gpU,1,1,1,1,1,1,1,100.0,100.0
ChIJ4XAjkOVQzpQR3qG_9jAsPwU,1,1,1,1,1,1,1,100.0,100.0
ChIJW0GqXJ5QzpQR7MbqeFh3SIY,0,1,1,1,1,1,1,100.0,66.7
ChIJ-9Kat3FCzpQRcwjpv4MC2os,0,1,1,1,1,1,1,100.0,66.7
ChIJQ-RmM9lpzpQRp-tQu2KkPWU,0,1,1,1,1,1,1,100.0,66.7
ChIJUSn9WexczpQRN1Or59WFAlU,1,0,0,0,0,1,1,0.0,100.0
ChIJLf3FhHBWzpQROH9MDYW9EkY,0,1,1,1,1,1,1,100.0,66.7
ChIJsYzyiIjk3JQRqDK0yIs4w4Q,1,1,1,1,1,1,1,100.0,100.0
ChIJaxQxFdXl3JQRPFqYBWRI5Ms,0,1,1,1,1,1,1,100.0,66.7
ChIJTzPh_SJKzJQRfPLEoAw_4Do,0,1,1,1,1,1,1,100.0,66.7
ChIJLwmyORbj3JQRV_t06IgfYVY,1,0,1,1,1,1,1,75.0,100.0
ChIJBTkTAhm_yJQROeNnUUB1sqI,1,0,1,1,1,1,1,75.0,100.0
ChIJw0uxdx0f35QRteGOJKAwvFw,1,1,1,1,1,1,1,100.0,100.0
ChIJrcmpTnHJyJQRo_BFBfneFRE,1,1,1,1,1,1,1,100.0,100.0
ChIJBUgP0zHCpgARhDUzEo7dcNg,1,1,1,1,1,1,1,100.0,100.0
ChIJYUPzKSDv3JQRwVtqRJfBfsA,0,1,1,1,1,1,1,100.0,66.7
ChIJZYbp8cKOpgAR4uvokrFhSP0,1,0,1,1,1,1,1,75.0,100.0
ChIJO7dLwl1XzpQR66NfNWi1jEA,1,1,1,1,1,1,1,100.0,100.0
ChIJLZkEdWLm3JQRzTtvagd8niU,1,1,1,1,1,1,1,100.0,100.0
ChIJ0-U5Nv2svZQRnUcgZhx6CLM,1,0,0,1,1,1,1,50.0,100.0
ChIJh6OsrkaOpgAR826h-az2Ve4,1,1,1,1,1,1,1,100.0,100.0
ChIJIepoO6u5yJQRkuzUTOeC5ro,1,1,1,1,1,1,1,100.0,100.0
ChIJY3fLAKkY35QRcx_2H-yg4Y4,0,1,1,1,1,1,1,100.0,66.7
ChIJf0rgAzHApgARlwxkzfD1sPU,1,1,1,1,1,1,1,100.0,100.0
ChIJ_XN038zGyJQR4KAIGWAmgFY,1,1,1,1,1,1,1,100.0,100.0
ChIJ41h2uzcvz5QRkHLtQFi49MY,1,0,1,1,1,1,1,75.0,100.0
ChIJhzu6ZKuKxZQR-LMaRhs0tHw,0,1,1,1,1,1,1,100.0,66.7
ChIJD_bGH5V_mQARKkcl3zfF9nc,1,1,1,1,1,1,1,100.0,100.0
ChIJV4cC2aVnmQARargzoeGSBiI,1,1,0,1,1,1,1,75.0,100.0
ChIJ01Q3z3X73JQRvke83TNkL28,1,1,1,1,1,1,1,100.0,100.0
ChIJPTHWoIm5uZQRua1v2zSq5r4,1,1,1,1,1,1,0,100.0,66.7
ChIJRVA22HGcyJQRyJ4LEXpnJIE,1,1,1,0,1,1,1,75.0,100.0
ChIJH4t5Kmj_zpQRZCW3iHFwSrs,0,0,1,1,1,1,1,75.0,66.7
ChIJ_XD9iXHHyJQRzcgvT20t0vo,1,1,1,1,1,1,1,100.0,100.0
ChIJEz4SoyPk3JQRhXi7AzqtTdM,0,1,1,1,1,1,1,100.0,66.7
ChIJw2NssfKdmAARI1-0PLaRRi0,0,1,1,1,1,1,1,100.0,66.7
ChIJ06o7NfCx2JQRUqtzRNwW6Ts,1,1,1,1,1,1,1,100.0,100.0
ChIJeTmhPnTm3JQR7AAeNZTVN84,1,0,1,1,1,1,1,75.0,100.0
ChIJjziXGayXpgARt2izK0MsFoo,1,1,0,1,1,1,1,75.0,100.0
ChIJWdwluR2PmAARkhmEfZSjN9I,1,1,0,0,1,1,1,50.0,100.0
ChIJhzsbh-bLyJQRJGu940GyuQY,1,1,1,1,1,1,1,100.0,100.0
ChIJjxrYTHLOyJQRQblUREuxgMI,1,0,1,1,1,1,1,75.0,100.0
ChIJeVspiVZhzpQR2caMwYG6LuE,0,1,1,1,1,1,1,100.0,66.7
ChIJpevoS3nk3JQRAtv98es8q-U,0,1,1,1,1,1,1,100.0,66.7
ChIJJ3aBcjFjmQARE_lPEu-s1ho,1,0,1,1,1,1,1,75.0,100.0
ChIJZ-Y_LLgxxpQRbP2vxRUYZcc,1,1,1,1,1,1,1,100.0,100.0
ChIJwYdIrCnKzpQRfpwG2ESop5w,0,1,1,1,1,1,1,100.0,66.7
ChIJHcLWAavN2JQRcbWpVapxzy0,0,1,1,1,1,1,1,100.0,66.7
ChIJX73VFsnOyJQRJPaWoa_7Ydo,1,0,0,0,1,1,1,25.0,100.0
ChIJ-YR1MGNZzpQRTma_4iZ8_hg,1,0,0,0,0,1,1,0.0,100.0
ChIJzyHUG_HYmwAR2llezGXXj0o,0,0,0,1,1,1,1,50.0,66.7
ChIJNTme93LgmwARqoeSGAIKP_Q,1,0,0,1,1,1,1,50.0,100.0
ChIJOwEnqeE7z5QRqzpOARdjtko,0,1,1,1,1,1,1,100.0,66.7
ChIJH6-qfKLNyJQRP_LNsyqNo5M,1,0,0,1,1,1,1,50.0,100.0
ChIJTdmRqzy_yJQRUqUF4kELuaw,1,0,1,1,1,1,1,75.0,100.0
ChIJFSTtGmOvvZQRv1CdapdDQQA,1,0,1,1,1,1,1,75.0,100.0
ChIJNXf8ngXl3JQRAPXP6Psvrck,1,1,1,1,1,1,1,100.0,100.0
ChIJ20lQH80e35QR655mIrKFYjg,1,1,1,1,1,1,1,100.0,100.0
ChIJA0rMIYzcypQRBSDPkfyYDvA,0,1,1,1,1,1,1,100.0,66.7
ChIJM5igLlVimQARxSVXxvUfAMQ,1,1,1,1,1,1,1,100.0,100.0
ChIJtdiEruWw3pQR4OvDYkYHXNU,1,1,1,1,1,1,0,100.0,66.7
ChIJrX2cnfVnzpQRg_XXMiE4bVk,1,1,1,1,1,1,1,100.0,100.0
ChIJfyntFjtfz5QRtBKSAk83WKk,1,0,1,1,1,1,1,75.0,100.0
ChIJk3dUvBl3uJQRKjt7v9_wiGY,1,0,0,1,1,1,1,50.0,100.0
ChIJNXEvANiZngARsn7iU3gbtN8,1,1,1,1,1,1,0,100.0,66.7
ChIJAQAAQGk275QRvlAnuG4KNHY,1,1,1,1,1,1,1,100.0,100.0
ChIJRw5G-VytvZQR-Wb5Ev_DTT4,1,1,1,1,1,1,1,100.0,100.0
ChIJF2vEbAfa7JQR-iIkWSPrkSg,1,1,1,1,1,1,1,100.0,100.0
ChIJA70FQngDz5QRl-tU8JuvsBI,1,1,1,1,1,1,1,100.0,100.0
ChIJISegND_HyJQROzCcsOzww70,1,0,0,0,1,1,1,25.0,100.0
ChIJ4xQSy5dDJ5URpys5ONQIGqc,0,0,1,1,1,1,1,75.0,66.7
ChIJyyPmqGeR35QRorvtVh_dJ7c,0,1,1,1,1,1,1,100.0,66.7
ChIJhy8-YHp9y5QR85fyk0BNN1U,1,1,1,1,1,1,1,100.0,100.0
ChIJQ60KPyyw3pQRC3t_-zfGWm8,1,1,1,1,1,1,0,100.0,66.7
ChIJR5L_cZG3yJQRacX2mu0UF08,1,0,1,1,1,1,1,75.0,100.0
ChIJxRbIw4AFvpQRNl-mmVfZQ1E,1,1,1,0,1,1,1,75.0,100.0
ChIJq_HaEiyUmQARlVamND7obLg,1,1,1,1,1,1,1,100.0,100.0
ChIJtyTZtFynyZQRYifgzVMJj2s,1,0,1,1,1,1,1,75.0,100.0
ChIJwyuuK1-bmAARaFaWy0_3OQI,0,1,1,1,1,1,1,100.0,66.7
ChIJoTXCO4VZzpQRbG-KklWaC68,1,1,1,1,1,1,1,100.0,100.0
ChIJQbgchgvj3JQRxgBCGByf2uc,1,1,1,1,1,1,1,100.0,100.0
ChIJt5tmkS7R7JQRwx_7bX_GlLk,0,1,1,1,1,1,1,100.0,66.7
ChIJ___vsh3X7JQRQtXVuioNb84,1,1,1,1,1,1,1,100.0,100.0
ChIJI1J4PxalyJQRoRHy9a7r0SA,1,1,1,1,1,1,1,100.0,100.0
ChIJAQDQZgGot5QRnbJIwb7mhPM,1,1,0,0,1,1,1,50.0,100.0
ChIJ07cEqgrk3JQRjw7YF7bBrRM,1,1,1,1,1,1,1,100.0,100.0
ChIJAQfPt--x3pQRD6xC8Xf0Ly0,0,1,1,1,1,1,1,100.0,66.7
ChIJcVllfWXM2JQRuNMx2h0_uxI,1,1,1,1,1,1,1,100.0,100.0
ChIJJZJ7ePkevJQRN0z59iP2xDs,1,0,1,1,1,1,1,75.0,100.0
ChIJV2Ajj3-D6ZQR8WkD5yjfquk,1,1,1,1,1,1,1,100.0,100.0
ChIJry5Gw_Tx3JQRXfVfqs5dgpM,1,1,1,1,1,1,1,100.0,100.0
ChIJEYD4I281zJQRC1JSEEvTh_4,1,1,1,1,1,1,1,100.0,100.0
ChIJ7aeBDPri3JQRZooSv2fqOdg,0,1,1,1,1,1,1,100.0,66.7
ChIJ8VizPW7dypQRm-kDEfR9ucw,1,0,0,0,1,1,1,25.0,100.0
ChIJ4dYJz05YzpQRiekbWvNbtMk,1,1,1,1,1,1,1,100.0,100.0
ChIJOScIQvymsJQRsytk5whPnwU,1,1,1,1,1,1,1,100.0,100.0
ChIJEctjOFf_zpQRcdsMGY1eikQ,1,1,1,1,1,1,1,100.0,100.0
ChIJgVXnXJyosJQR7a9x4B282o8,1,1,1,1,1,1,1,100.0,100.0
ChIJYUZuAC_KzpQRr22fxQXEvbw,1,1,1,1,1,1,1,100.0,100.0
ChIJea2_o-05lZQRqPSDVsn8DVo,0,1,1,1,1,1,1,100.0,66.7
ChIJh8LizK5LzJQRwr9R1vBFZ2Y,0,1,1,1,1,1,1,100.0,66.7
ChIJg_YX1RH5zJQRrPpJju5cALM,1,1,1,1,1,1,1,100.0,100.0
ChIJ7Uv_4eYxxpQRt__d_EVduWI,1,1,1,1,1,1,1,100.0,100.0
ChIJkeBNQWSAyJQRz935aFfUhiY,1,1,1,1,1,1,1,100.0,100.0
ChIJ98-aYksblZQRIuEBZXv1Rxg,1,0,1,1,1,1,1,75.0,100.0
ChIJ20uh-4nMxZQRAlnrHyGr_wI,1,1,1,1,1,1,1,100.0,100.0
ChIJ95ZFQyV3uJQRGjo3-AtGmh4,1,1,1,1,1,1,1,100.0,100.0
ChIJ_f7kMdSbyJQRHDD32t2N-Tc,1,0,1,1,1,1,1,75.0,100.0
ChIJNWEXr4i32JQROm_Vm57mJBA,1,1,1,1,1,1,1,100.0,100.0
ChIJTSS3hiD_zpQR9eZzr9TYdis,1,1,1,1,1,1,1,100.0,100.0
ChIJocnPs2OnsJQRgPJ7VITUEV8,1,1,1,1,1,1,1,100.0,100.0
ChIJEY3BLZnJzJQRZNlDmcuhQBk,1,1,1,1,1,1,0,100.0,66.7
ChIJ78ASICdozpQR7cNbYrQxBG0,0,1,1,1,1,1,1,100.0,66.7
ChIJy5Zo_rwHz5QRsVHord2rqMY,1,1,0,1,1,1,1,75.0,100.0
ChIJyYDyiFtuvJQR7jXZmdrRbQg,0,1,1,1,1,1,1,100.0,66.7
ChIJgX1lv1xD65QRQDBrtZTl0i0,0,1,1,1,1,1,1,100.0,66.7
ChIJM9auYhmnsJQRk96OjBSwVq8,1,1,1,1,1,1,1,100.0,100.0
ChIJbdUNnfF3uJQRF24y7inLkhU,0,1,1,1,1,1,1,100.0,66.7
ChIJX1y_WwcRwpQRDQyLMxvD6WU,0,1,1,1,1,1,1,100.0,66.7
ChIJ6-cqhw6msJQRQ5gJv7fxDfw,1,1,1,1,1,1,1,100.0,100.0
ChIJfwqFJ_6U3pQR7tcQVUvJACU,0,0,1,1,1,1,1,75.0,66.7
ChIJoRzf5qGuxZQRmlXqlAEQ-Ow,1,1,1,1,1,1,1,100.0,100.0
ChIJV0hvxp5jzZQRxpSSQp2O_Uk,1,1,1,1,1,1,1,100.0,100.0
ChIJ7QbNYlmTogARU1-RPnWBajg,1,1,1,1,1,1,1,100.0,100.0
ChIJzdFSD-dDlpQReNyb9dVzP94,1,1,1,1,1,1,1,100.0,100.0
ChIJRyphB171zpQR-bUZgc5yunE,0,1,1,1,1,1,1,100.0,66.7
ChIJAZ8k98JnmQARLcMmnwAFy7g,1,1,1,1,1,1,1,100.0,100.0
ChIJq_8rfIffmwARItRV__VkqPQ,1,1,1,1,1,1,1,100.0,100.0
ChIJFyEognz-xZQRwRgb0665Bag,1,1,1,1,1,1,1,100.0,100.0
ChIJ1QdzwytYzpQR8fm1YjP-HsQ,1,1,1,1,1,1,1,100.0,100.0
ChIJG0Az-RL5zJQRfoYpuLa01mM,1,0,1,1,1,1,1,75.0,100.0
ChIJN2DIKf81J5UREhjDnc99mro,1,1,1,1,1,1,1,100.0,100.0
ChIJOV3HKubJyJQRtogUFELc8D4,0,1,1,1,1,1,1,100.0,66.7
ChIJETURBoB7zpQRRbntkiUwsuY,0,1,1,1,1,1,1,100.0,66.7
ChIJITBB1cxZzpQRt9Fc0o3tvGI,1,1,1,1,1,1,1,100.0,100.0
ChIJRWIGHlENz5QRE32p66-N5-I,1,1,1,1,1,1,1,100.0,100.0
ChIJQdEadqRCzpQRt72OxpEPSM0,1,0,1,1,1,1,1,75.0,100.0
ChIJz-lpprsxxpQRk11DP-naWe0,1,0,0,1,1,1,1,50.0,100.0
ChIJd7YTuTRjzZQRkkPu1z8EnCg,1,1,1,1,1,1,1,100.0,100.0
ChIJR76m8U7v3JQRg5pVB4HOiU4,1,0,1,1,1,1,1,75.0,100.0
ChIJe0Jaoi13uJQRBmgBPoyuhX8,1,1,1,1,1,1,1,100.0,100.0
ChIJySOG0KpZzpQRn4u6K0SqWQY,0,1,1,1,1,1,1,100.0,66.7
ChIJW76PTvNXzpQRC9NuF0mOSNQ,0,0,1,1,1,1,1,75.0,66.7
ChIJ59FRBmX4zpQRaZzLs1dbn-A,0,1,1,1,1,1,1,100.0,66.7
ChIJp_H5NPD2zpQRbX-tEEv0bXg,0,1,1,1,1,1,1,100.0,66.7
ChIJbw9AYYb3zpQR7h3rzDaxUEE,1,1,1,1,1,1,1,100.0,100.0
ChIJ5UJAC5hXzpQRMhFvtQJTfmk,1,0,1,1,1,1,1,75.0,100.0
ChIJYVyAg-xbzpQR0N8kgzgdujU,0,1,1,1,1,1,1,100.0,66.7
ChIJh1SNFhlZzpQRTHtE2ZzCy5U,1,1,1,1,1,1,1,100.0,100.0
ChIJf-ZKh7FXzpQRhhJx3sCOZHw,0,1,1,1,1,1,1,100.0,66.7
ChIJSxaOpB9hzpQRcDX4JNF70Jc,1,0,1,1,1,1,1,75.0,100.0
ChIJqZuJO5j3zpQRsig84vtttp8,1,1,1,1,1,1,1,100.0,100.0
ChIJQ8RLHzJazpQRa-KaG8fUh5Q,1,1,1,1,1,1,1,100.0,100.0
ChIJP5I4zOlazpQRDQoSRH8HoFI,0,1,1,1,0,0,0,75.0,0.0
ChIJk4HnrzL5zpQRng81ptqZXe8,1,1,1,1,1,1,1,100.0,100.0
ChIJVTSqKDdTzpQRFYnYhOrn5R0,0,1,1,1,1,1,1,100.0,66.7
ChIJxR8pSHRczpQRu6mISroh5C0,0,1,1,1,1,1,0,100.0,33.3
ChIJq7J_l3RazpQRsw4y7kWnVv0,0,0,1,1,1,1,1,75.0,66.7
ChIJKZqqQ0ZWzpQRMmGjE9dYrXA,0,1,1,1,1,1,0,100.0,33.3
ChIJE6Y0IV5YzpQRYMI0epuibAM,0,1,1,1,1,1,1,100.0,66.7
ChIJNTqRnNlXzpQRcPtKijxNfEg,1,1,1,1,1,1,1,100.0,100.0
ChIJu2hnfZZXzpQRoDDgebPXhhI,0,1,1,1,1,1,0,100.0,33.3
ChIJWQb1NY5YzpQRfMWTWTcZ8s4,0,1,0,1,0,1,0,50.0,33.3
ChIJb_vJQ1hYzpQRGNQUTGUuvgI,1,1,1,1,1,1,1,100.0,100.0
ChIJRQg_eIj5zpQRoaPXWCXZR20,1,1,1,1,1,1,1,100.0,100.0
ChIJ124Qpw71zpQRxbwJfICO5Jg,1,1,1,1,1,1,1,100.0,100.0
ChIJLTe296FbzpQRRsQfednH7zQ,1,1,1,1,1,1,1,100.0,100.0
ChIJsTC347xbzpQRkPn1hvQkedo,0,1,1,1,1,1,0,100.0,33.3
ChIJvzQvQ_VYzpQRvrAnA0GUR8Y,1,1,1,1,1,1,1,100.0,100.0
ChIJmw7v-C71zpQR6fxUrOmYwP4,0,1,1,1,1,1,1,100.0,66.7
ChIJ6YTl8ARazpQRbuPP8LMajbs,1,1,1,1,1,1,1,100.0,100.0
ChIJMRXmWS75zpQRN_QRSA__xBs,1,1,1,1,1,1,1,100.0,100.0
ChIJAcFvo75TzpQRPLP-iEvKBak,1,1,1,1,1,1,1,100.0,100.0
ChIJbyKUNONXzpQR4yfCt_8E09A,1,1,1,1,1,1,1,100.0,100.0
ChIJj29VuMxWzpQR8fDiFXhiH70,0,1,1,1,1,1,1,100.0,66.7
ChIJiUkJoFlTzpQR4K5s2GAPb94,1,0,1,1,1,1,1,75.0,100.0
ChIJLTj-vWX4zpQRaySZaSF7FNQ,1,1,1,1,1,1,1,100.0,100.0
ChIJYX9jbir6zpQRUBf0rjXsCOk,1,0,1,1,1,1,1,75.0,100.0
ChIJA7yChA5azpQRe4vYbwjQlgc,1,1,1,1,1,1,1,100.0,100.0
ChIJD_S2FC32zpQR92uoDDhmVL4,0,1,1,1,1,1,0,100.0,33.3
ChIJ12Y6TX33zpQRgTQ_aea5p-Y,1,1,1,1,1,1,1,100.0,100.0
ChIJmRgIUm32zpQRkyVasQfuXok,1,1,1,1,1,1,1,100.0,100.0
ChIJrS87hFRYzpQRKce_yjKYa9g,0,1,1,1,1,1,0,100.0,33.3
ChIJadWy0X_3zpQR1JndmyJ7R8k,1,1,1,1,1,1,1,100.0,100.0
ChIJi-Mh3apXzpQR8uCysgdUEvc,1,1,1,1,1,1,1,100.0,100.0
ChIJhVtos0hhzpQRBMx-W1_5D4A,1,0,1,1,1,1,1,75.0,100.0
ChIJS0oZCPT3zpQRILhoX-8cDB8,1,1,1,1,1,1,1,100.0,100.0
ChIJ8ZrjFsdVzpQR_N7i4M_YDsI,1,0,0,0,0,0,1,0.0,66.7
ChIJgduDc85bzpQRf20R-r4Ks1Y,1,0,1,1,1,1,1,75.0,100.0
ChIJJdMfnchZzpQRyaSWSePyZm4,1,1,1,1,1,1,1,100.0,100.0
ChIJ8aG5km5hzpQR-75HiyA15Pw,0,1,1,1,1,1,1,100.0,66.7
ChIJKdjcTf9TzpQRQ9AX59IQ4Ic,1,1,1,1,1,1,1,100.0,100.0
ChIJeSqKBpVezpQRKf9m_0kbeIU,1,1,1,1,1,1,1,100.0,100.0
ChIJ1_rrIPD8zpQR-Bj9E3CHCPQ,1,0,1,1,1,1,1,75.0,100.0
ChIJUX1-O4VZzpQRbc1rMx2DPwo,1,1,1,1,1,1,1,100.0,100.0
ChIJp53UmBv2zpQRhYEqBcPzq0M,1,1,1,1,1,1,1,100.0,100.0
ChIJz3k2Vpf5zpQRvx-I9qEXSus,1,1,1,1,1,1,1,100.0,100.0
ChIJ-ZC_qW9ZzpQRdKMupksC3zg,1,1,1,1,1,1,1,100.0,100.0
ChIJG6KhHrL5zpQR5tpAiE-z7i8,1,1,1,1,1,1,1,100.0,100.0
ChIJo7SIGS9nzpQRE2KqHwRoLSI,0,1,1,1,1,1,1,100.0,66.7
ChIJ1_uDFb38FAsRkWoZgNBhdnA,0,0,0,0,0,1,1,0.0,66.7
ChIJAySMbWNfzpQRrOavHovEwRU,1,1,1,1,1,1,1,100.0,100.0
ChIJOUGorxH5zpQRYWdS9yS99h0,1,1,1,1,1,1,1,100.0,100.0
ChIJtehkvY1ZzpQRfwQg4fhDHYQ,0,1,1,1,1,1,1,100.0,66.7
ChIJf1YfsotlzpQR_dskQZpjDyI,0,1,1,1,1,1,1,100.0,66.7
ChIJ_cVJ7Ov5zpQR2Aj2ILaxn0c,0,1,1,1,1,1,0,100.0,33.3
ChIJFRLvUhX5zpQRYegC3TCuwhE,1,0,1,1,1,1,1,75.0,100.0
ChIJu6TioyRZzpQRw6l8fIfWV8w,0,1,1,1,1,1,1,100.0,66.7
ChIJVVVp-e9bzpQRXebHhVwnoLA,0,1,1,1,1,1,1,100.0,66.7
ChIJLTdDW59ZzpQRTX_5Bq2WZqw,1,0,0,0,1,1,1,25.0,100.0
ChIJfTbJtFlbzpQRYHnkJC7VVYY,1,1,1,1,1,1,1,100.0,100.0
ChIJST2exIpXzpQRGAFh2EDMPL8,1,1,1,1,1,1,1,100.0,100.0
ChIJTyxikjZZzpQR4Ue8wYpiaYU,0,1,1,1,1,1,1,100.0,66.7
ChIJDbUmnhP_zpQRI7vSYBHdANY,1,1,1,1,1,1,1,100.0,100.0
ChIJXXAs9IhnzpQRd_Rnu1nY-S4,1,1,1,1,1,1,1,100.0,100.0
ChIJ8x1XH6f3zpQRPAWPeGlBQMg,0,1,1,1,1,1,1,100.0,66.7
ChIJHcS3s8BWzpQR7HZZhRRSHvI,1,1,1,1,1,1,1,100.0,100.0
ChIJHUNhNmP3zpQRDRY6dLip7g4,0,1,1,1,1,1,1,100.0,66.7
ChIJlzgNbAlXzpQRbTwbP10jHE0,1,1,1,1,1,1,1,100.0,100.0
ChIJVVVhhh_4zpQR8HyUXKqAc4g,1,1,1,1,1,1,1,100.0,100.0
ChIJvS1MNzf3zpQRkXPZFg5v0bA,1,1,1,1,1,1,1,100.0,100.0
ChIJOXfsvGdfzpQRParHdRupM0g,1,1,1,1,1,1,1,100.0,100.0
ChIJvVjv3ij2zpQR02MZZs7wYc0,1,1,1,1,1,1,1,100.0,100.0
ChIJm3Mpndr3zpQRB0Xf2CVOOB4,1,0,1,1,1,1,1,75.0,100.0
ChIJ-5dkaAH5zpQRBE9XGw4ojh0,0,1,1,1,1,1,1,100.0,66.7
ChIJDa4TE2X3zpQRwE1zsL3FF60,1,0,0,1,1,1,1,50.0,100.0
ChIJ1wkySTX3zpQRceQixwOzRyg,0,1,1,1,1,1,1,100.0,66.7
ChIJVdTLrif3zpQRGhZdJaGCOXI,1,1,1,1,1,1,1,100.0,100.0
ChIJg3CtHBX5zpQRw3iTmDRoSng,1,1,1,1,1,1,1,100.0,100.0
ChIJe9EBAL73zpQRLZIhmE5QDIs,1,1,1,1,1,1,1,100.0,100.0
ChIJWyiJoX75zpQRgp5puhBMOkQ,0,0,1,1,1,1,1,75.0,66.7
ChIJhTy34PPTHg4RgUJuDttlDFM,1,0,0,0,0,0,1,0.0,66.7
ChIJu49GaaL5zpQRxNZLy1MoUos,1,1,1,1,1,1,1,100.0,100.0
ChIJGQvDYRP5zpQRTLMq7e3yofI,0,1,1,1,1,0,0,100.0,0.0
ChIJTTsNLg_5zpQRqCcQdMMM-eU,0,1,1,1,1,1,1,100.0,66.7
ChIJdVHDbitbzpQRRE06ig2IwGk,1,1,1,1,1,1,1,100.0,100.0
ChIJJ7kZn7r3zpQR8-wPsZNDceM,1,0,1,1,1,1,1,75.0,100.0
ChIJFfhVna35zpQRwpsj8vStHIg,0,1,1,1,1,1,1,100.0,66.7
ChIJ-9tpKn77zpQRVqd4u8ULKKo,1,0,0,1,1,1,1,50.0,100.0
ChIJr8O_aOv3zpQRLPyfWag2SFw,1,0,1,1,1,1,1,75.0,100.0
ChIJyTS9gh5azpQR6HnfRZkJsEw,0,1,1,1,1,1,1,100.0,66.7
ChIJjU0cdSv1zpQR22M7Vxd5lJw,1,1,1,1,1,1,1,100.0,100.0
ChIJv0ri1RP_zpQRHblgj6w_s6I,0,0,1,0,1,0,1,50.0,33.3
ChIJ2eokGZ75zpQRXjk4k873dak,1,0,0,0,0,1,1,0.0,100.0
ChIJ8wu7H_j1zpQRRY4qjvGKfWw,0,1,1,1,1,1,1,100.0,66.7
ChIJqQpI3uD5zpQRuyzsXaf7enE,0,1,1,1,1,1,0,100.0,33.3
ChIJoWQ6B331zpQRo1o-3b_t62o,1,0,1,1,1,1,1,75.0,100.0
ChIJUWkzEAv5zpQRE6GYLIW7JUM,0,1,1,1,1,1,1,100.0,66.7
ChIJORlOthP_zpQR1FCb-MCjIco,1,1,1,1,1,1,1,100.0,100.0
ChIJ9RKgHmn_zpQR42iPyMOEtyk,1,1,1,1,1,1,1,100.0,100.0
ChIJOVVFzTmE1K8RBBS7IXqCKtc,1,0,1,1,1,1,1,75.0,100.0
ChIJRbpjJ6j8zpQRY0PGtrSaKTM,1,0,1,1,1,1,1,75.0,100.0
ChIJ7xRLBUhXzpQRqoBsXX_kkI4,1,0,1,1,1,1,1,75.0,100.0
ChIJmZNjtRP_zpQRFnzkZa2Vm0A,0,0,0,1,1,1,1,50.0,66.7
ChIJjdvmFob7zpQRD0FEnv-rf_E,1,0,0,1,1,1,1,50.0,100.0
ChIJG3pGyyn_zpQR5UUsK0fIyd4,0,1,1,1,1,1,1,100.0,66.7
ChIJO8Za8-H_zpQR_P8FSmiJblg,1,1,1,1,1,1,1,100.0,100.0
ChIJ-byhTBBYzpQR0fGxCvLELrQ,1,0,0,1,1,1,1,50.0,100.0
ChIJQ1E6Nev3zpQRjFzMDCh6cAk,0,1,1,1,1,1,1,100.0,66.7
ChIJHZUMGflbzpQRdlyt0o-Gx9k,0,1,1,1,1,1,0,100.0,33.3
ChIJacjkSlJFzpQRc91sD39wAqE,1,1,1,1,1,1,1,100.0,100.0
ChIJi9oRr5tRzpQR0y0wZDsBWMw,1,1,1,1,1,1,1,100.0,100.0
ChIJN-q0Qn5bzpQR8GGK8Ci4QQ8,0,1,1,1,1,1,1,100.0,66.7
ChIJAazFzelFzpQR3lHAX2I2jwk,1,1,1,1,1,1,1,100.0,100.0
